wb,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
2208,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,,,5.0,5.0,6.0,5.0,5.0,6.0,7.0,7.0,7.0,,,
2209,,,,,,,,,,,,,3.0,,,,,,4.0,,,,,,4.0,,,,,,,4.0,,,,,
2211,,,,,,,,4.0,,,,3.0,,3.0,,4.0,,4.0,,4.0,,,,4.0,,,,,,4.0,5.0,,,,,5.0,
2212,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,
2213,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,,5.0,,,,,,,,,,
2214,,,,,,4.0,,,,,4.0,,,,,,4.0,,4.0,,,,,5.0,,4.0,,,,,,,,,5.0,,
2218,,,,,,,,,,,,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,6.0,,7.0,
2220,,4.0,,,4.0,,,4.0,,,,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,3.0,,,,3.0,,
2221,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,6.0,,,,,,,,,
2222,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,,,,1.0,,
2223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,
2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,,4.0,5.0,6.0,,,,,,7.0,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,,
2227,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,,,
2229,,,,,,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,,5.0,6.0,5.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,,,7.0
2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
2232,,1.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,,3.0,,,,,,,,,3.0,,,,,,
2235,,,,,,,,,3.0,,,,,5.0,,4.0,,5.0,,4.0,,5.0,,4.0,,4.0,,4.0,,4.0,4.0,,4.0,4.0,,,
2236,,,,,,,,3.0,,3.0,,,3.0,4.0,3.0,4.0,4.0,3.0,,3.0,4.0,,,,4.0,,,,,,,4.0,,,,,
2238,,,,,,,5.0,,,,4.0,,,,,,4.0,,,,,,5.0,,,,,,,6.0,,,,,,,
2239,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,5.0,,,,
2240,,,,,,,,,,2.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,,,,,,,,,4.0,,,,,,3.0,,
2241,5.0,5.0,,5.0,,,,,6.0,,,,,,,6.0,,,,,,,,,,,,5.0,,,,,,,,,
2242,,,,,,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,,5.0,,,,5.0,,,,,,5.0,,,,,,5.0,,
2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
2244,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,5.0,,,,,
2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
2246,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,4.0,,,,4.0,,
2247,,,,,,,,,,,4.0,,,,4.0,,,,5.0,,,,,,,,,,,7.0,,,,,,,
2248,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,4.0,,,,,,
2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,
2251,,,,,,,,,,,,,,,,,,,,,,3.0,,3.0,,5.0,,,,,,7.0,,,,,
2253,,,,,,5.0,4.0,,3.0,,,,,3.0,,,,4.0,,,3.0,,,,4.0,,,,,,,3.0,,,,,
2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,,,,,,,,5.0,,,,,,5.0,,,,,5.0,,,,,,,,,,,,5.0,,,,,,
2257,,,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,,5.0,5.0,5.0,5.0,5.0,,6.0,7.0,,,,,,,,,,,7.0,,,,5.0,,
2258,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,4.0,,,,,3.0,,
2260,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,7.0,,,
2262,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,5.0,,,
2263,,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,4.0,,,,4.0,
2264,,,,,,,,,,,,,,,,,7.0,,,,,,,,7.0,,,,,,,7.0,,,,,
2265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2266,6.0,6.0,7.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,6.0,5.0,4.0,6.0,4.0,4.0,5.0,3.0,,,,,,6.0,,,,,,4.0,,,,6.0,
2267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
2269,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,,,,,4.0,,,,4.0,
2270,,7.0,,,,,7.0,,,,,,,7.0,,,,,,,,,,,,,,,,,,7.0,,,,,
2271,4.0,4.0,2.0,,4.0,,,,4.0,,,,,4.0,,,,,,,7.0,,,,,,,,,4.0,,,,,5.0,,
2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
2273,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,,,,,5.0,,,,5.0,,7.0,,,
2274,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,
2276,,,,,,,,5.0,,,,,,,,,,,4.0,,,,,,4.0,,,,,,,5.0,,,,,
2277,,,,,,,5.0,,,,,5.0,,,,,5.0,,,,,,,,,,,4.0,,,,,,,5.0,,
2278,,,,,,,,,,,,,,,,,,,,,4.0,4.0,,,4.0,3.0,5.0,,,,,,5.0,,5.0,,
2279,,,,,,,4.0,,,,,,,,4.0,,4.0,,,,,,,,,,3.0,,,,4.0,,4.0,4.0,,,5.0
2280,5.0,,,6.0,,,,,6.0,,,,,7.0,,,,,,,,,,,7.0,,,,7.0,,,,,,,,
2281,,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,4.0,,,,,
2282,,,,,,,7.0,,,,,,,7.0,,,7.0,,,,,,,,,,,7.0,,,,,5.0,,,,
2283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,6.0,,,,,
2286,,,,,,,,,,,,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
2287,,,,,,4.0,4.0,4.0,5.0,4.0,5.0,5.0,,4.0,4.0,4.0,5.0,4.0,,,,,5.0,,,,,,,,5.0,,,,,,
2288,,,,5.0,,,,,4.0,,,,,4.0,,,,,,,,5.0,,,,,,,,,5.0,,,,,,
2289,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,1.0,,,,,,5.0,4.0,,5.0,,,,4.0
2290,,,,4.0,4.0,,,,5.0,,,,,,,,,,,,,,,,,,,5.0,,,,,,5.0,,,
2292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,
2293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,
2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,2.0,,,,,2.0,
2296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,7.0,,,,
2297,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,5.0,,,,,,4.0,,,,
2299,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,2.0,4.0,,,,,,4.0,,
2300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,
2301,,,,,,,,,,,,,4.0,,4.0,,,4.0,,,,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,,4.0
2302,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,4.0,,5.0,
2303,,5.0,,5.0,5.0,,,,,,,,,7.0,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
2304,,,,,,,,,,,,3.0,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,,
2306,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.0,,
2307,,,,,,,,,,,,,,,,,,,,,4.0,,,5.0,,,,,,,,,,,3.0,,
2308,,,,,,,,,,,,4.0,4.0,4.0,5.0,4.0,4.0,,,,,,,,,,,,,,,,,,6.0,,
2309,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,7.0,,,,,,6.0,,,,
2310,,,,4.0,4.0,,,4.0,,,,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,,,,,,,,5.0,,,,,,,,
2311,,,,,,,,3.0,,,3.0,,,,2.0,,,,3.0,,,,,,,,,,,,4.0,,,,,,
2312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,,,3.0,2.0,1.0,1.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,4.0,,,,,,,
2314,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,7.0,,,,
2315,5.0,5.0,5.0,,,,,,,5.0,,,,,,,,,,,,,,7.0,,,,,,,,6.0,,,,,
2317,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,4.0,,,,
2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,6.0,,,
2321,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,6.0,,,,,
2322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,
2323,,,,,,,,3.0,3.0,,3.0,,,4.0,,,,3.0,,5.0,,,4.0,,,,,,,,,4.0,,,,5.0,
2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,
2325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,
2326,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,5.0,
2327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,,,,,,,,,,,,3.0,4.0,4.0,4.0,5.0,4.0,,,,,,,,4.0,4.0,,,,4.0,,,4.0,,,,
2329,,5.0,5.0,5.0,5.0,,,,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,,5.0,5.0,5.0,,,,,,,,,7.0,,,,,,,,
2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,
2331,,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,6.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,7.0,,7.0,6.0,5.0,,7.0,
2332,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,7.0,,,,,,5.0,,,,
2335,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,5.0,,,,,,,
2336,,,,,,,,5.0,,,,,5.0,4.0,,5.0,,4.0,,5.0,,,,,,,,,,,,6.0,,,,,
2337,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,7.0,,,
2338,,3.0,,,,,,,,,,,,4.0,,,4.0,,,,,4.0,2.0,,,4.0,,,,,,3.0,4.0,,,,
2339,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,6.0,,,,,,7.0,,,,
2340,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,5.0,,,,,,,5.0,,,,,
2341,,3.0,,,,,,,,,,,,,,,,,,,,,4.0,,,,5.0,,,,,,4.0,,,,
2342,4.0,,4.0,,3.0,,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,,7.0,,,,,,,,6.0,,,,,
2343,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,5.0,,,,,,,
2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,6.0,,,
2345,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,6.0,,,,,
2346,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,6.0,
2347,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,6.0,,,
2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,5.0,,,
2350,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,,,3.0,4.0,,4.0,3.0,,,3.0,,,4.0,4.0,,2.0,,4.0
2351,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,7.0,,,,,,7.0,,,
2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,,
2355,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,5.0,,,,,,4.0,,,,
2357,,,,,,,,,,,,4.0,,,,,,4.0,,,,,4.0,,3.0,,3.0,,,,,,4.0,,,,
2358,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,,,,,,,4.0,,,,,
2360,,4.0,5.0,3.0,,,,,3.0,,,3.0,,,,2.0,,,,,,,,,,,,,,5.0,,,,,,,
2361,,,5.0,7.0,,6.0,,6.0,6.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,,,,,7.0,,,,,,,,7.0,,,,,
2362,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,5.0,,5.0,,,,,,6.0,,,
2364,,,,,,,,,,3.0,,3.0,,3.0,3.0,4.0,4.0,3.0,4.0,3.0,,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,,
2366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,5.0
2367,,,,,,,,,,,4.0,,,,4.0,,,,4.0,,,,,,5.0,,,,,,,5.0,,,,,
2368,,,,,,,,,,,,,,,,,,1.0,,,,,,4.0,,,2.0,,,,,,1.0,,,,
2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,
2370,,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,5.0,7.0,5.0,6.0,7.0,,,,,,,,,7.0,,,,,,,,
2371,,4.0,,,,,,,,5.0,4.0,4.0,5.0,6.0,5.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,5.0,,,,6.0,,,,
2375,,,,,,,,,,,,,,,5.0,,,5.0,,,,,,,,,,,,,,,,,5.0,,
2376,,,5.0,,,,4.0,,,,,,4.0,,4.0,,,,,,5.0,,,,,,,,,4.0,,,,,4.0,,
2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,
2379,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,5.0,,,,
2380,,,,,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,,,,,5.0,,,,,,,
2381,,,4.0,,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,7.0,,,,,,,,,,7.0,,,,,,,,
2383,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,4.0,,,,,5.0,,
2385,,,,,,,,4.0,5.0,,,,,5.0,,4.0,,5.0,,6.0,,5.0,,5.0,,,,5.0,,5.0,,,5.0,5.0,,,
2386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2388,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2389,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,
2390,,,,,,5.0,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,,7.0,,,,,
2392,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,
2395,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,
2396,,,,,,,,,,,5.0,,,,,5.0,4.0,5.0,4.0,,,,,,,,,,,,,,,,3.0,,
2397,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,,
2399,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,6.0,,,,,,6.0,,,
2400,,5.0,,5.0,,,,5.0,6.0,,,,,,,,,6.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,,
2401,,,,,,,,,6.0,,,,,,,,,7.0,,,,,,7.0,7.0,7.0,7.0,6.0,6.0,7.0,5.0,6.0,7.0,6.0,7.0,7.0,7.0
2402,,,,,,,,,,4.0,,,4.0,,4.0,,,6.0,,,,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,,,
2403,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,,,,,,
2404,,,,,,5.0,4.0,4.0,4.0,,,,,5.0,,,,4.0,,,5.0,,,,5.0,5.0,,,5.0,,,4.0,5.0,,,,
2409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,3.0,
2410,,,,,,,,,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,6.0,,,,,
2412,,3.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,,,,,,,,,3.0,,,,,,3.0,,
2413,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,5.0,,,,,,5.0,,,,
2414,,,,,,,4.0,5.0,5.0,4.0,3.0,3.0,,4.0,4.0,5.0,4.0,4.0,,,,,,,,,5.0,,,,,,4.0,,,,
2415,,3.0,1.0,,4.0,,,,,,,,,4.0,,,,4.0,,,,,,,,,4.0,,,,,,5.0,,,,6.0
2416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2417,,,4.0,,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,,,,,,,,6.0,,,,4.0,5.0,5.0,,,
2418,6.0,6.0,,5.0,5.0,,,5.0,6.0,,6.0,5.0,6.0,5.0,6.0,5.0,,,5.0,4.0,,,,,,,,,,,6.0,,,,,,
2420,5.0,5.0,,5.0,,,,,5.0,,5.0,5.0,5.0,6.0,5.0,7.0,7.0,6.0,6.0,6.0,,,,,,,,,7.0,,,,7.0,,,,
2421,,,,,,3.0,,4.0,4.0,1.0,,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,,,,,,,,,4.0,,,,,,5.0,,
2422,,,,,,,,,3.0,,,,5.0,,5.0,,4.0,,5.0,,4.0,,,,4.0,,,,,,,5.0,,,,,
2423,,,,,,,,,,,,,2.0,,4.0,,4.0,,3.0,,,,4.0,,4.0,,,,,4.0,4.0,4.0,,,,4.0,
2424,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,7.0,,,,,,,,
2425,,4.0,,4.0,,,,,4.0,,,,,4.0,,,,,,,,,,,4.0,,,,,,,4.0,,,,4.0,
2426,,,,,,,,,,,,,,4.0,4.0,4.0,4.0,,4.0,,,,,,5.0,4.0,,,4.0,,,,,,,,
2428,,,,,,,,,5.0,,,,,,,,,,,,5.0,,,,,,,,,7.0,,,,,,,
2430,,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,,,,,,,,,,,,,,,4.0,,
2431,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,
2432,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,,,,,,,
2433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2434,,,,,,,,,,,,,4.0,4.0,4.0,5.0,,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,,5.0,5.0,5.0,,5.0,
2435,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,5.0,5.0,,,,,,
2436,5.0,,,,5.0,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,7.0,,,,,
2437,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,4.0,,,,,
2438,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,4.0,,,,,,4.0,5.0,,,
2439,,,,,,,4.0,5.0,5.0,5.0,5.0,4.0,,5.0,5.0,5.0,5.0,4.0,,,,,,,,,5.0,,5.0,4.0,5.0,5.0,,4.0,,,
2440,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,7.0,,,
2441,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,7.0,,,
2442,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,5.0,,,,,
2443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
2446,,,,,,,,,,1.0,,,3.0,,4.0,,,4.0,,,,,4.0,,,,,,,3.0,,,,,4.0,,
2447,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,4.0,,,,,,4.0,,,
2448,5.0,,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,,4.0,,,5.0,,,,,,,,,,
2449,,4.0,,3.0,,,,4.0,,,4.0,4.0,4.0,2.0,3.0,5.0,,4.0,,5.0,,,,,,,,,,,4.0,,,,4.0,,
2450,,,,,,,,,,6.0,,,,7.0,,,7.0,,,7.0,,,,,,7.0,,,,7.0,,6.0,,6.0,,,
2451,,,,,,,,,,,,,,,,,,,,,,4.0,,,,4.0,4.0,,,,,,5.0,,,,
2452,,4.0,5.0,5.0,5.0,5.0,5.0,6.0,,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,7.0,,,,,,,
2453,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,5.0,,,,,
2455,5.0,5.0,5.0,6.0,7.0,6.0,5.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,,,,7.0,,,,,,7.0,,,,,,7.0,
2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,
2458,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,5.0,,,,
2459,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,4.0,,,2.0,,,,,,,
2461,,,,,,3.0,4.0,4.0,3.0,,,,4.0,4.0,4.0,4.0,4.0,,4.0,,,,,,,4.0,4.0,,,,,4.0,4.0,,,,
2463,4.0,4.0,4.0,,,5.0,,3.0,,,4.0,,,4.0,,,4.0,,,,,5.0,,,,,,,,5.0,,,,,,,
2464,,,,,,,,,,,,,,,,,,7.0,,,,,,5.0,,,,,,7.0,,,,,,5.0,
2465,,,,,,,,,,,,,,,,,,,,,6.0,6.0,,,,,,,,6.0,,,,,,,
2466,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,4.0,,,
2468,5.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,7.0,,,,,
2469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470,,,,,,,,,,,4.0,,,,4.0,,,,6.0,,,,5.0,,,5.0,,,6.0,,,6.0,,,6.0,,
2471,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,5.0,,,,,
2472,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,
2473,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,5.0,,,,,,,,,
2474,,,,,2.0,,,,3.0,,,1.0,,4.0,,,,,,,,4.0,,,,,,,,,5.0,,,,,,
2475,,,,,,,,,,4.0,,,5.0,5.0,6.0,6.0,5.0,,,5.0,,,,5.0,,,,6.0,,,,6.0,,6.0,,,
2476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,4.0,,,,5.0,
2478,,,,,,5.0,4.0,7.0,7.0,7.0,7.0,5.0,4.0,5.0,7.0,5.0,6.0,7.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,7.0,
2480,,,,,,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,,,,,,
2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482,,,,,,,,,,,,,,,,4.0,,,,,,,,,5.0,,,,,,,5.0,,,,,
2483,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,5.0,,,,,,
2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,
2486,,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,,,5.0,,,,,,5.0,,,,,,,,
2487,,,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,3.0,,3.0,,,,,,,5.0,,5.0,,5.0,,5.0,,,,
2488,,,,,,,7.0,,,,,,,7.0,,,6.0,7.0,,,,,,6.0,,,,,,,,,,5.0,,,
2489,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,3.0,,,,4.0,
2490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2491,,,,,,,,,,,,,,2.0,,,,,,,3.0,,,4.0,,3.0,2.0,,,1.0,,3.0,3.0,,,4.0,
2492,,,,,,,,,,,,,6.0,6.0,,,,,,,,,,7.0,,,,,,,,7.0,,,,,
2493,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,,,,,,,,,,,,4.0,,,,,
