j,t,v,Q,ln y,D age,ln PSL,ln PAL,SL,D lakes,N
coastal,1990,141,1.504657845,1.576028214,0,-0.415573209,-1.645700254,0.041498932,0,2615
coastal,1990,142,1.365653137,1.228488821,0,4.22E-15,-0.53030059,0.022559917,0,47
coastal,1990,144,0.925073868,1.458716394,0,-0.830853496,-0.447274593,0.012916724,0,491
coastal,1990,145,0.873767132,1.643696063,0,-1.845748402,-0.545850906,0.049327178,0,23219
coastal,1990,146,0.841387851,1.557913201,0,-2.914756751,-0.337527183,0.010886887,0,5581
coastal,1990,147,1,1.464145029,0,-2.319881205,-0.610826901,0.067493125,0,102009
coastal,1990,154,1.459387856,1.338396799,0,-0.228102659,-1.557390129,0.12901766,0,1026
coastal,1990,157,0,1.437250066,0,-2.345878838,-0.488169778,0.139815506,0,27202
coastal,1990,158,0,1.451677455,0,-3.361849297,-0.394428795,0.036189132,0,18803
coastal,1990,159,-0.040488524,1.421094613,0,-1.977705779,-0.487799105,0.04072294,0,8652
coastal,1990,160,0.855689558,1.436383812,0,-1.570648225,-0.520474286,0.05625468,0,5929
coastal,1990,165,0.722674279,1.562353454,0,-1.501729455,-0.326416333,0.105309328,0,29665
coastal,1990,200,1.372353942,1.671913101,0,-1.387302239,-0.981305192,0.097294835,0,24081
coastal,1990,201,1,1.685543538,0,-1.960766597,-0.553261282,0.101744077,0,114852
coastal,1990,204,0.726048529,1.482203674,0,-2.519547347,-0.38925113,0.075016542,0,36437
coastal,1990,206,1.722645159,1.426822192,0,-0.216561617,-0.418478282,0.155271628,0,7083
coastal,1990,207,2.358172983,1.343518344,0,-1.019992125,-0.209880256,0.066545368,0,10509
coastal,1990,208,1.022870509,1.385808472,0,-1.218263099,-0.137941355,0.060106836,0,5563
coastal,1990,209,0.375724217,1.426503616,0,-0.768306895,-0.295557053,0.116009004,0,5200
coastal,1990,212,0.474419679,1.40700821,0,-0.916028912,-0.767261934,0.015759407,0,3764
coastal,1990,214,0.8,1.415598352,0,-0.716195253,-0.434374379,0.241727262,0,25103
coastal,1990,216,0,1.442530688,0,-0.897705465,-0.308115824,0.185298232,0,9450
coastal,1990,217,0.6,1.443832437,0,-0.873583592,-0.362007245,0.139507951,0,5715
coastal,1990,219,0.2,1.457422554,0,-0.648334656,-0.326972548,0.219353553,0,6861
coastal,1990,221,2.444664121,1.444888395,0,-1.954453661,-0.770183928,0.228051877,0,29844
coastal,1990,222,1.606514566,1.400633959,0,-2.231339425,-0.506879443,0.088020966,0,11332
coastal,1990,224,-0.03755804,1.42478824,0,-2.335930729,-0.26383835,0.040568367,0,7761
coastal,1990,225,1.07050054,1.467354859,0,-2.178358766,-0.924354443,0.09194043,0,26160
coastal,1990,231,0,1.475016342,0,-0.484298417,-1.239016741,0.06453657,0,24374
coastal,1990,232,0.4,1.434198272,0,-1.769376859,-0.423923338,0.106061673,0,11684
coastal,1990,233,0.8,1.432397049,0,-1.168500739,-0.3194047,0.288350592,0,20820
coastal,1990,234,0.6,1.38955119,0,-1.59582906,-0.36481547,0.127807022,0,10142
coastal,1990,235,1,1.443610331,0,-2.288664529,-0.416216547,0.194508009,0,106736
coastal,1990,236,0.4,1.421681643,0,-1.468913444,-0.43727383,0.144077203,0,13561
coastal,1990,238,0.276443149,1.452982484,0,-2.863322181,-0.331260784,0.021010888,0,5869
coastal,1991,1,1.4,1.779224698,0,-1.95106928,-0.902698353,0.090462352,0,74215
coastal,1991,2,2.6,1.666040131,0,-1.642422047,-0.51585487,0.080575038,0,38637
coastal,1991,6,1.8,1.491719422,0,-1.263656132,-2.288347366,0.163445463,0,551599
coastal,1991,16,0.87712841,1.537592668,0,-0.311071702,-0.393865743,0.013703742,0,2681
coastal,1991,17,2.327752585,1.514631728,0,-0.44833738,-0.172109227,0.026360111,0,453
coastal,1991,18,2.2,1.489155105,0,0,-0.463412949,0.017789887,0,272
coastal,1991,24,1,1.533172947,0,-0.337715936,-0.768776555,0.078780989,0,7591
coastal,1991,25,0.8,1.457840095,0,-0.561677636,-0.549828639,0.012159344,0,2421
coastal,1991,28,1,1.512426316,0,-0.669753971,-0.699340322,0.167124407,0,5878
coastal,1991,29,1,1.477933928,0,-0.359145936,-0.657941945,0.038907308,0,7915
coastal,1991,34,1.528828696,1.379373969,0,-1.066646487,-0.331626305,0.12222269,0,10390
coastal,1991,35,1.142307836,1.51452011,0,-3.269794882,-0.432060552,0.046486431,0,52564
coastal,1991,36,2.196131716,1.591804949,0,-0.34622432,-0.278704966,0.024726356,0,771
coastal,1991,37,1.771401768,1.519814913,0,-1.20520234,-0.217536195,0.034763056,0,3402
coastal,1991,38,1.585372065,1.402936205,0,-1.008174807,-0.347557343,0.068121081,0,14125
coastal,1991,44,0.80845093,1.390676305,0,-0.638085635,-0.355337176,0.066647717,0,1095
coastal,1991,45,1.020668431,1.386479556,0,-0.98239491,-0.326516773,0.08432846,0,9552
coastal,1991,46,1.178716161,1.523760108,0,-1.186578236,-0.333363079,0.066786127,0,5530
coastal,1991,47,2.4,1.481398491,0,-1.593777281,-0.407211695,0.034830251,0,3902
coastal,1991,48,2.905641059,1.420653032,0,-0.814931561,-0.369637668,0.121206702,0,5286
coastal,1991,49,1.13747429,1.357028516,0,-0.241404555,-0.159897686,0.01609247,0,788
coastal,1991,56,0.794108425,1.40228508,0,-1.936805357,-0.52615807,0.128899173,0,19417
coastal,1991,57,0.794108425,1.497800916,1,0,0,0.005736215,0,42
coastal,1991,59,0.508679606,1.483646455,0,-1.198313531,-0.142243089,0.017588149,0,1257
coastal,1991,62,1.102367597,1.392675561,0,0,-0.221582729,0.017518985,0,126
coastal,1991,68,2.8,1.285402878,0,-0.124328976,-0.271185732,0.017814597,0,504
coastal,1991,72,1.722214139,1.261776517,1,-0.434752639,-0.373801004,0.023617188,0,1194
coastal,1991,74,1.4,1.510265889,0,-3.845851822,-0.577611017,0.004170969,0,4567
coastal,1991,80,1.036539768,1.484816614,0,-1.017984739,-0.185438102,0.021582552,0,2026
coastal,1991,82,0.965148037,1.429473041,0,-5.127859541,-0.167974617,0.000736791,0,1072
coastal,1991,83,1.2,1.559004197,0,-6.704863861,-0.383142498,0.000393109,0,7212
coastal,1991,84,1.097236855,1.545230062,0,0,-0.212600687,0.016399972,0,1629
coastal,1991,85,1.4,1.559825046,0,-0.657495427,-0.194191913,0.01192259,0,1599
coastal,1991,86,0.755255392,1.462492397,0,-0.922128226,-1.370407444,0.016700908,0,4725
coastal,1991,87,0.8,1.488743146,0,-1.482788864,-0.345947182,0.061150938,0,5320
coastal,1991,89,0.974377303,1.480129184,0,-0.916784435,-0.661322908,0.012209339,0,439
coastal,1991,90,0.8,1.449683142,0,-1.869719382,-0.386787353,0.061852367,0,5438
coastal,1991,92,1.2,1.538148071,0,-0.736169085,-0.213818244,0.04800389,0,2026
coastal,1991,93,2.523383557,1.448283241,0,-3.691860973,-0.457817536,0.030729033,0,101566
coastal,1991,95,0.806153954,1.304793635,0,-0.286774353,-0.46970618,0.066768821,0,2029
coastal,1991,96,1.020668431,1.507944522,0,-0.680121454,-0.289360315,0.057991899,0,4398
coastal,1991,101,-0.087089324,1.590107806,0,-1.353231628,-0.579115236,0.013572537,0,1192
coastal,1991,102,0,1.438163712,0,-1.509556805,-0.785021934,0.028918687,0,8365
coastal,1991,103,0,1.497421219,0,-0.955437412,-0.189930697,0.056666394,0,2555
coastal,1991,104,1.218045922,1.551681512,0,-0.63037941,-0.329800208,0.021883636,0,2838
coastal,1991,105,0.8,1.459412079,0,-1.184810139,-0.355023474,0.033148226,0,8114
coastal,1991,106,0.510729558,1.417058802,0,-1.891197189,-0.424676608,0.034069154,0,13232
coastal,1991,107,1.893131354,1.433768356,0,-1.636201044,-0.391314806,0.057196581,0,3021
coastal,1991,108,0.809092483,1.478416366,0,-2.764143758,-0.231472807,0.003046685,0,562
coastal,1991,109,1.7484738,1.477998814,0,-3.038660052,-0.203807732,0.006364099,0,2491
coastal,1991,110,0.60860068,1.559191781,0,-1.645131922,-0.453145595,0.01823369,0,3398
coastal,1991,111,1.404643597,1.461263813,0,-3.214802669,-0.308861431,0.064074683,0,25050
coastal,1991,113,0.029628135,1.603225885,0,-1.124537076,-0.697009484,0.015373252,0,2357
coastal,1991,114,0.661828673,1.417554228,0,-0.347368006,-0.340761064,0.085657971,0,9180
coastal,1991,119,2.163271549,1.479079578,0,-1.693275168,-1.218423653,0.062912132,0,1490
coastal,1991,120,1.780955475,1.483395949,0,-3.842641011,-0.231623791,0.033702369,0,29514
coastal,1991,121,2.595977598,1.510036259,0,-3.024659598,-0.44164026,0.094129157,0,69358
coastal,1991,122,0.4,1.607511454,0,-2.510054514,-0.416428162,0.041849157,0,10280
coastal,1991,123,0,1.49872096,0,-3.286418668,-0.70938742,0.023796508,0,27459
coastal,1991,124,0.2,1.487624162,0,-3.207486699,-0.493924687,0.01829132,0,26606
coastal,1991,125,0.01233462,1.799929537,0,-1.392698297,-0.479722533,0.017254381,0,1998
coastal,1991,127,1.156343111,1.505286225,0,-0.140280353,-0.371291291,0.037820537,0,624
coastal,1991,128,0.6,1.49150147,0,-2.407713939,-0.398836805,0.060823689,0,32795
coastal,1991,129,0,1.418608658,0,-2.073522297,-0.477264093,0.041343193,0,2735
coastal,1991,130,0,1.517017269,0,-2.023746207,-0.361939193,0.014992081,0,920
coastal,1991,131,0,1.516943696,0,-4.399762983,-0.470572407,0.014568367,0,43910
coastal,1991,132,0,1.522236012,0,-3.14508389,-0.499965093,0.147143153,0,50278
coastal,1991,133,2.4,1.662894628,0,-0.102054655,-0.8192172,0.113507641,0,1181
coastal,1991,136,1.193610065,1.501088162,0,-5.895507766,-0.578680588,0.011317369,0,124726
coastal,1991,137,3,1.441712192,0,0,-0.24953663,0,0,2507
coastal,1991,138,1.6,1.433969101,0,-1.649338102,-0.739976961,0.039540435,0,2300
coastal,1991,139,1.591708497,1.274539784,0,0,0,0.025002188,0,77
coastal,1991,140,0.947207099,1.481401636,0,-2.586857231,-0.600661552,0.056117064,0,15638
coastal,1991,141,1.597338335,1.530477409,0,-0.415573209,-1.645700254,0.041498932,0,2685
coastal,1991,142,1.500801493,1.237959613,0,4.22E-15,-0.53030059,0.022559917,0,47
coastal,1991,144,0.975672271,1.433022342,0,-0.830853496,-0.447274593,0.012916724,0,502
coastal,1991,145,1,1.641549277,0,-1.845748402,-0.545850906,0.049327178,0,23943
coastal,1991,146,1.071022588,1.559215497,0,-2.914756751,-0.337527183,0.010886887,0,5761
coastal,1991,147,1,1.47113946,0,-2.319881205,-0.610826901,0.067493125,0,103353
coastal,1991,154,1.591708497,1.369516167,0,-0.228102659,-1.557390129,0.12901766,0,1033
coastal,1991,157,0,1.444018048,0,-2.345878838,-0.488169778,0.139815506,0,27510
coastal,1991,158,0,1.459314873,0,-3.361849297,-0.394428795,0.036189132,0,19042
coastal,1991,159,0.024563773,1.430781441,0,-1.977705779,-0.487799105,0.04072294,0,8787
coastal,1991,160,1.093354315,1.443935555,0,-1.570648225,-0.520474286,0.05625468,0,6024
coastal,1991,165,0.724469391,1.56224864,0,-1.501729455,-0.326416333,0.105309328,0,30235
coastal,1991,200,1.496843008,1.663512159,0,-1.387302239,-0.981305192,0.097294835,0,24546
coastal,1991,201,1.2,1.684197927,0,-1.960766597,-0.553261282,0.101744077,0,116046
coastal,1991,204,0.8,1.480710756,0,-2.519547347,-0.38925113,0.075016542,0,36977
coastal,1991,206,1.8,1.422942556,0,-0.216561617,-0.418478282,0.155271628,0,7211
coastal,1991,207,2.681714922,1.342710415,0,-1.019992125,-0.209880256,0.066545368,0,10585
coastal,1991,208,1.124284841,1.391441973,0,-1.218263099,-0.137941355,0.060106836,0,5607
coastal,1991,209,0.316921596,1.423274876,0,-0.768306895,-0.295557053,0.116009004,0,5273
coastal,1991,212,0.613646897,1.41384152,0,-0.916028912,-0.767261934,0.015759407,0,3817
coastal,1991,214,0.8,1.424602644,0,-0.716195253,-0.434374379,0.241727262,0,25498
coastal,1991,216,0,1.447553797,0,-0.897705465,-0.308115824,0.185298232,0,9571
coastal,1991,217,0.6,1.442436231,0,-0.873583592,-0.362007245,0.139507951,0,5734
coastal,1991,219,0.2,1.468539687,0,-0.648334656,-0.326972548,0.219353553,0,6926
coastal,1991,221,2.580863603,1.457524986,0,-1.954453661,-0.770183928,0.228051877,0,30186
coastal,1991,222,1.648062605,1.414135756,0,-2.231339425,-0.506879443,0.088020966,0,11403
coastal,1991,224,-0.043732194,1.437896304,0,-2.335930729,-0.26383835,0.040568367,0,7825
coastal,1991,225,1.162679543,1.476488076,0,-2.178358766,-0.924354443,0.09194043,0,26369
coastal,1991,231,0,1.474034123,0,-0.484298417,-1.239016741,0.06453657,0,24726
coastal,1991,232,0.6,1.448529602,0,-1.769376859,-0.423923338,0.106061673,0,11727
coastal,1991,233,1,1.446197212,0,-1.168500739,-0.3194047,0.288350592,0,21033
coastal,1991,234,0.8,1.397943392,0,-1.59582906,-0.36481547,0.127807022,0,10254
coastal,1991,235,1,1.44929982,0,-2.288664529,-0.416216547,0.194508009,0,108134
coastal,1991,236,0.6,1.440027102,0,-1.468913444,-0.43727383,0.144077203,0,13743
coastal,1991,238,0.414944476,1.452350439,0,-2.863322181,-0.331260784,0.021010888,0,5999
coastal,1992,1,1.4,1.771824422,0,-1.95106928,-0.902698353,0.090462352,0,75501
coastal,1992,2,2.4,1.6653669,0,-1.642422047,-0.51585487,0.080575038,0,39200
coastal,1992,6,1.8,1.489992764,0,-1.263656132,-2.288347366,0.163445463,0,553649
coastal,1992,16,0.674299384,1.524835483,0,-0.311071702,-0.393865743,0.013703742,0,2683
coastal,1992,17,1.931489365,1.500323466,0,-0.44833738,-0.172109227,0.026360111,0,455
coastal,1992,18,1.8,1.519877334,0,0,-0.463412949,0.017789887,0,272
coastal,1992,24,0.8,1.530337315,0,-0.337715936,-0.768776555,0.078780989,0,7770
coastal,1992,25,1,1.463746185,0,-0.561677636,-0.549828639,0.012159344,0,2460
coastal,1992,28,1,1.518738629,0,-0.669753971,-0.699340322,0.167124407,0,6048
coastal,1992,29,1,1.485913733,0,-0.359145936,-0.657941945,0.038907308,0,7969
coastal,1992,34,1.558777911,1.370210564,0,-1.066646487,-0.331626305,0.12222269,0,10500
coastal,1992,35,1.063403489,1.509720212,0,-3.269794882,-0.432060552,0.046486431,0,53216
coastal,1992,36,2.428805876,1.592069516,0,-0.34622432,-0.278704966,0.024726356,0,806
coastal,1992,37,1.730019986,1.509054291,0,-1.20520234,-0.217536195,0.034763056,0,3448
coastal,1992,38,1.468028829,1.399428145,0,-1.008174807,-0.347557343,0.068121081,0,14264
coastal,1992,44,0.808834869,1.38215499,0,-0.638085635,-0.355337176,0.066647717,0,1100
coastal,1992,45,0.980695327,1.3853209,0,-0.98239491,-0.326516773,0.08432846,0,9659
coastal,1992,46,1.046594762,1.514559985,0,-1.186578236,-0.333363079,0.066786127,0,5614
coastal,1992,47,2.4,1.482584078,0,-1.593777281,-0.407211695,0.034830251,0,3957
coastal,1992,48,2.905641059,1.424565759,0,-0.814931561,-0.369637668,0.121206702,0,5344
coastal,1992,49,1.106924782,1.358163764,0,-0.241404555,-0.159897686,0.01609247,0,794
coastal,1992,56,0.759810283,1.390888799,0,-1.936805357,-0.52615807,0.128899173,0,19527
coastal,1992,57,0.759810283,1.302929818,1,0,0,0.005736215,0,43
coastal,1992,59,0.656034886,1.477907831,0,-1.198313531,-0.142243089,0.017588149,0,1263
coastal,1992,62,1.075034234,1.461977091,0,0,-0.221582729,0.017518985,0,125
coastal,1992,68,3,1.300057066,0,0,-0.271185732,0,0,510
coastal,1992,72,1.523724714,1.276475374,1,-0.434752639,-0.373801004,0.023617188,0,1207
coastal,1992,74,1.4,1.51478057,0,-3.845851822,-0.577611017,0.004170969,0,4665
coastal,1992,80,1.015030963,1.497584301,0,-1.017984739,-0.185438102,0.021582552,0,2038
coastal,1992,82,0.98571819,1.424656978,0,-5.127859541,-0.167974617,0.000736791,0,1086
coastal,1992,83,1.2,1.572851383,0,-6.704863861,-0.383142498,0.000393109,0,7253
coastal,1992,84,0.879372119,1.543197345,0,0,-0.212600687,0.016399972,0,1640
coastal,1992,85,1.4,1.567020861,0,-0.657495427,-0.194191913,0.01192259,0,1625
coastal,1992,86,0.582001799,1.461646955,0,-0.922128226,-1.370407444,0.016700908,0,4779
coastal,1992,87,0.6,1.487031688,0,-1.482788864,-0.345947182,0.061150938,0,5356
coastal,1992,89,1.001402434,1.492815052,0,-0.916784435,-0.661322908,0.012209339,0,455
coastal,1992,90,0.8,1.467247348,0,-1.869719382,-0.386787353,0.061852367,0,5462
coastal,1992,92,1,1.534912327,0,-0.736169085,-0.213818244,0.04800389,0,2034
coastal,1992,93,2.723383557,1.452376284,0,-3.691860973,-0.457817536,0.030729033,0,102987
coastal,1992,95,0.790068269,1.312676649,0,-0.286774353,-0.46970618,0.066768821,0,2031
coastal,1992,96,0.980695327,1.507666897,0,-0.680121454,-0.289360315,0.057991899,0,4444
coastal,1992,101,-0.087089324,1.611298148,0,-1.353231628,-0.579115236,0.013572537,0,1199
coastal,1992,102,0,1.444505109,0,-1.509556805,-0.785021934,0.028918687,0,8493
coastal,1992,103,0,1.523702758,0,-0.955437412,-0.189930697,0.056666394,0,2571
coastal,1992,104,1.144617329,1.570239979,0,-0.63037941,-0.329800208,0.021883636,0,2947
coastal,1992,105,0.8,1.46896127,0,-1.184810139,-0.355023474,0.033148226,0,8241
coastal,1992,106,0.581757406,1.435341894,0,-1.891197189,-0.424676608,0.034069154,0,13411
coastal,1992,107,1.602463594,1.444408347,0,-1.636201044,-0.391314806,0.057196581,0,3045
coastal,1992,108,0.811494224,1.511343053,0,-2.764143758,-0.231472807,0.003046685,0,565
coastal,1992,109,1.596108577,1.487529313,0,-3.038660052,-0.203807732,0.006364099,0,2498
coastal,1992,110,0.626906501,1.573334824,0,-1.645131922,-0.453145595,0.01823369,0,3460
coastal,1992,111,1.192127703,1.468754749,0,-3.214802669,-0.308861431,0.064074683,0,25328
coastal,1992,113,0.037501233,1.584718593,0,-1.124537076,-0.697009484,0.015373252,0,2359
coastal,1992,114,0.478786789,1.435871153,0,-0.347368006,-0.340761064,0.085657971,0,9269
coastal,1992,119,1.8,1.494529661,0,-1.693275168,-1.218423653,0.062912132,0,1485
coastal,1992,120,1.459122332,1.492882633,0,-3.842641011,-0.231623791,0.033702369,0,29784
coastal,1992,121,2,1.519709842,0,-3.024659598,-0.44164026,0.094129157,0,70053
coastal,1992,122,0.2,1.61839637,0,-2.510054514,-0.416428162,0.041849157,0,10397
coastal,1992,123,0,1.511144005,0,-3.286418668,-0.70938742,0.023796508,0,27843
coastal,1992,124,0,1.494628802,0,-3.207486699,-0.493924687,0.01829132,0,27025
coastal,1992,125,0.099780691,1.782075262,0,-1.392698297,-0.479722533,0.017254381,0,2020
coastal,1992,127,1.086774713,1.504994437,0,-0.140280353,-0.371291291,0.037820537,0,640
coastal,1992,128,0.6,1.491231179,0,-2.407713939,-0.398836805,0.060823689,0,33151
coastal,1992,129,0,1.431491724,0,-2.073522297,-0.477264093,0.041343193,0,2737
coastal,1992,130,0,1.509940486,0,-2.023746207,-0.361939193,0.014992081,0,929
coastal,1992,131,0,1.522935715,0,-4.399762983,-0.470572407,0.014568367,0,44442
coastal,1992,132,0,1.524732093,0,-3.14508389,-0.499965093,0.147143153,0,50718
coastal,1992,133,1.8,1.637025803,0,-0.102054655,-0.8192172,0.113507641,0,1206
coastal,1992,136,1.091724471,1.505585796,0,-5.895507766,-0.578680588,0.011317369,0,126347
coastal,1992,137,3,1.460792096,0,0,-0.24953663,0,0,2521
coastal,1992,138,1.4,1.436111354,0,-1.649338102,-0.739976961,0.039540435,0,2327
coastal,1992,139,1.409316512,1.282081629,0,0,0,0.025002188,0,77
coastal,1992,140,0.915530476,1.482025723,0,-2.586857231,-0.600661552,0.056117064,0,15872
coastal,1992,141,1.61625621,1.527949133,0,-0.415573209,-1.645700254,0.041498932,0,2732
coastal,1992,142,1.259746184,1.263690915,0,4.22E-15,-0.53030059,0.022559917,0,45
coastal,1992,144,0.95871982,1.462254468,0,-0.830853496,-0.447274593,0.012916724,0,499
coastal,1992,145,1,1.64038767,0,-1.845748402,-0.545850906,0.049327178,0,24471
coastal,1992,146,0.891583516,1.568809885,0,-2.914756751,-0.337527183,0.010886887,0,5796
coastal,1992,147,1,1.475779616,0,-2.319881205,-0.610826901,0.067493125,0,105092
coastal,1992,154,1.409316512,1.3490279,0,-0.228102659,-1.557390129,0.12901766,0,1043
coastal,1992,157,0,1.44975757,0,-2.345878838,-0.488169778,0.139815506,0,27761
coastal,1992,158,0,1.4639216,0,-3.361849297,-0.394428795,0.036189132,0,19226
coastal,1992,159,-0.014997743,1.436462024,0,-1.977705779,-0.487799105,0.04072294,0,8824
coastal,1992,160,0.939004275,1.443666913,0,-1.570648225,-0.520474286,0.05625468,0,6024
coastal,1992,165,0.6,1.560206004,0,-1.501729455,-0.326416333,0.105309328,0,30754
coastal,1992,200,1.342400051,1.65314432,0,-1.387302239,-0.981305192,0.097294835,0,25219
coastal,1992,201,1.4,1.679346262,0,-1.960766597,-0.553261282,0.101744077,0,117271
coastal,1992,204,0.8,1.483453761,0,-2.519547347,-0.38925113,0.075016542,0,37376
coastal,1992,206,1.8,1.412179041,0,-0.216561617,-0.418478282,0.155271628,0,7325
coastal,1992,207,2.481714922,1.344226985,0,-1.019992125,-0.209880256,0.066545368,0,10608
coastal,1992,208,1.081204299,1.388383448,0,-1.218263099,-0.137941355,0.060106836,0,5617
coastal,1992,209,0.37468202,1.425887291,0,-0.768306895,-0.295557053,0.116009004,0,5302
coastal,1992,212,0.573026806,1.426272123,0,-0.916028912,-0.767261934,0.015759407,0,3844
coastal,1992,214,0.6,1.429791612,0,-0.716195253,-0.434374379,0.241727262,0,25819
coastal,1992,216,0,1.464804484,0,-0.897705465,-0.308115824,0.185298232,0,9581
coastal,1992,217,0.4,1.450048007,0,-0.873583592,-0.362007245,0.139507951,0,5790
coastal,1992,219,0.2,1.482266207,0,-0.648334656,-0.326972548,0.219353553,0,6996
coastal,1992,221,2.218019351,1.461018797,0,-1.954453661,-0.770183928,0.228051877,0,30581
coastal,1992,222,1.423990102,1.419923313,0,-2.231339425,-0.506879443,0.088020966,0,11498
coastal,1992,224,0.05495373,1.443160239,0,-2.335930729,-0.26383835,0.040568367,0,7894
coastal,1992,225,1.028062397,1.487876163,0,-2.178358766,-0.924354443,0.09194043,0,26508
coastal,1992,231,0,1.475017732,0,-0.484298417,-1.239016741,0.06453657,0,25062
coastal,1992,232,0.4,1.457608928,0,-1.769376859,-0.423923338,0.106061673,0,11777
coastal,1992,233,0.8,1.451909093,0,-1.168500739,-0.3194047,0.288350592,0,21278
coastal,1992,234,0.6,1.415862987,0,-1.59582906,-0.36481547,0.127807022,0,10300
coastal,1992,235,0.8,1.455837502,0,-2.288664529,-0.416216547,0.194508009,0,109141
coastal,1992,236,0.6,1.452276011,0,-1.468913444,-0.43727383,0.144077203,0,13816
coastal,1992,238,0.384139349,1.459850328,0,-2.863322181,-0.331260784,0.021010888,0,6062
coastal,1993,1,1.4,1.763645272,0,-1.95106928,-0.902698353,0.090462352,0,76730
coastal,1993,2,1.6,1.666289517,0,-1.642422047,-0.51585487,0.080575038,0,39453
coastal,1993,6,1.8,1.48884267,0,-1.263656132,-2.288347366,0.163445463,0,555092
coastal,1993,16,0.818425005,1.547587481,0,-0.311071702,-0.393865743,0.013703742,0,2690
coastal,1993,17,1.982005121,1.514751637,0,-0.44833738,-0.172109227,0.026360111,0,460
coastal,1993,18,2.4,1.501030621,0,0,-0.463412949,0.017789887,0,267
coastal,1993,24,0.8,1.525499362,0,-0.337715936,-0.768776555,0.078780989,0,7942
coastal,1993,25,1.4,1.471721722,0,-0.561677636,-0.549828639,0.012159344,0,2537
coastal,1993,28,1,1.519904363,0,-0.669753971,-0.699340322,0.167124407,0,6145
coastal,1993,29,1,1.492462111,0,-0.359145936,-0.657941945,0.038907308,0,8013
coastal,1993,34,1.498519589,1.367460672,0,-1.066646487,-0.331626305,0.12222269,0,10581
coastal,1993,35,1.206289272,1.510435035,0,-3.269794882,-0.432060552,0.046486431,0,53721
coastal,1993,36,2.32496885,1.593275283,0,-0.34622432,-0.278704966,0.024726356,0,831
coastal,1993,37,1.787620977,1.508553456,0,-1.20520234,-0.217536195,0.034763056,0,3474
coastal,1993,38,1.562310053,1.404039653,0,-1.008174807,-0.347557343,0.068121081,0,14333
coastal,1993,44,0.807130868,1.399823673,0,-0.638085635,-0.355337176,0.066647717,0,1120
coastal,1993,45,0.972117511,1.392092495,0,-0.98239491,-0.326516773,0.08432846,0,9743
coastal,1993,46,1.01679652,1.524171233,0,-1.186578236,-0.333363079,0.066786127,0,5669
coastal,1993,47,2,1.500182225,0,-1.593777281,-0.407211695,0.034830251,0,3980
coastal,1993,48,2.905641059,1.427510593,0,-0.814931561,-0.369637668,0.121206702,0,5441
coastal,1993,49,0.79617157,1.370676796,0,-0.241404555,-0.159897686,0.01609247,0,810
coastal,1993,56,0.750124248,1.392088381,0,-1.936805357,-0.52615807,0.128899173,0,19594
coastal,1993,57,0.750124248,1.30544716,0,0,0,0.005736215,0,42
coastal,1993,59,0.467294598,1.482172955,0,-1.198313531,-0.142243089,0.017588149,0,1262
coastal,1993,62,1.082787174,1.499125827,0,0,-0.221582729,0.017518985,0,125
coastal,1993,68,3,1.290685836,0,0,-0.271185732,0,0,509
coastal,1993,72,1.424320751,1.270155743,1,-0.434752639,-0.373801004,0.023617188,0,1189
coastal,1993,74,1,1.517216581,0,-3.845851822,-0.577611017,0.004170969,0,4726
coastal,1993,80,1.061628156,1.497798966,0,-1.017984739,-0.185438102,0.021582552,0,2050
coastal,1993,82,0.852766535,1.439078801,0,-5.127859541,-0.167974617,0.000736791,0,1073
coastal,1993,83,1,1.560237236,0,-6.704863861,-0.383142498,0.000393109,0,7320
coastal,1993,84,0.815631542,1.542408048,0,0,-0.212600687,0.016399972,0,1656
coastal,1993,85,1.2,1.543914985,0,-0.657495427,-0.194191913,0.01192259,0,1651
coastal,1993,86,0.671904404,1.452152545,0,-0.922128226,-1.370407444,0.016700908,0,4832
coastal,1993,87,0.6,1.478430307,0,-1.482788864,-0.345947182,0.061150938,0,5389
coastal,1993,89,0.81858103,1.480330977,0,-0.916784435,-0.661322908,0.012209339,0,460
coastal,1993,90,0.8,1.461867765,0,-1.869719382,-0.386787353,0.061852367,0,5498
coastal,1993,92,1,1.522392573,0,-0.736169085,-0.213818244,0.04800389,0,2041
coastal,1993,93,2.323383557,1.452272587,0,-3.691860973,-0.457817536,0.030729033,0,104079
coastal,1993,95,0.753827866,1.310980716,0,-0.286774353,-0.46970618,0.066768821,0,2053
coastal,1993,96,0.972117511,1.503273844,0,-0.680121454,-0.289360315,0.057991899,0,4424
coastal,1993,101,-0.087089324,1.63975321,0,-1.353231628,-0.579115236,0.013572537,0,1197
coastal,1993,102,0,1.444906732,0,-1.509556805,-0.785021934,0.028918687,0,8611
coastal,1993,103,0.2,1.502564492,0,-0.955437412,-0.189930697,0.056666394,0,2591
coastal,1993,104,1.124333126,1.571243744,0,-0.63037941,-0.329800208,0.021883636,0,2991
coastal,1993,105,1,1.472943288,0,-1.184810139,-0.355023474,0.033148226,0,8334
coastal,1993,106,0.368077277,1.446551498,0,-1.891197189,-0.424676608,0.034069154,0,13604
coastal,1993,107,1.4,1.45205643,0,-1.636201044,-0.391314806,0.057196581,0,3035
coastal,1993,108,0.703534219,1.503815699,0,-2.764143758,-0.231472807,0.003046685,0,558
coastal,1993,109,1.264013587,1.514539655,0,-3.038660052,-0.203807732,0.006364099,0,2502
coastal,1993,110,0.840231701,1.580786915,0,-1.645131922,-0.453145595,0.01823369,0,3471
