wb,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
2202,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2203,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,2,0
2205,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2301,1,0,1,0,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,1
2302,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,0,0,1
2303,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1
2304,1,0,1,0,1,1,1,0,1,1,1,1,1,1,2,1,1,4,1,0,2,2,2,2,1,1,2,1,1,1,1,3
2305,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1
2306,1,0,1,0,1,1,1,2,1,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,1,2,2,2,2,1,3,1
2307,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,3,4,1
2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2401,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2402,2,0,2,1,0,0,1,1,2,4,2,1,1,1,0,4,1,0,2,4,2,0,2,2,0,1,0,2,0,1,3,0
2403,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,0,1,3
2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2501,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2502,1,0,1,0,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,4,1
2503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2508,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2510,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2601,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
3000,0,0,1,0,1,0,1,2,1,1,1,1,2,1,4,0,1,1,1,0,2,1,1,2,1,1,2,0,0,0,0,4
3001,0,0,1,0,1,2,1,2,0,0,1,1,0,1,0,0,0,0,1,0,2,2,2,2,1,1,2,0,0,0,0,2
3002,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,0,0,1
3003,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1
3004,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0
3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
3006,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,2,2,3,0
3007,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0
3008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
3009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
3010,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,0,1,1,1,1,1,1,0,0,1,2,4,0,0,0
3101,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
3102,1,0,1,0,1,1,1,1,1,1,1,4,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,3,4,1
4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
4103,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,0,0,2
4104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
6068,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,1,2,4,4,1
6181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
6237,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2,2,2,1,1,2,0,0,0,0,2
6258,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6339,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6340,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,2,2,2,2,1,1,2,0,0,0,0,2
6341,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6421,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6433,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,3,4,0,1,1
6448,1,0,1,0,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1
6449,1,0,1,0,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,3,1
6465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
6471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1
6474,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,2,2,3,1,2,1
6475,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,2,1
6511,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6512,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6513,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
6570,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6572,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,3,0,1,1
6640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
6652,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,0,1,1
6664,1,0,1,0,1,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,0
6667,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6671,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6728,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6736,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6755,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6780,1,0,1,0,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
6875,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,1,1,1,1,1,1,0,0,1,1,3,2,2,0
6880,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1
7025,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,1,1,2,2,4,2,2,1
7052,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,2,2,1
7058,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0
7059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
7078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,1,2,1,0,0,0
7110,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
7124,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1
7132,1,0,1,0,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,3,1
7180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1
7181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,4,4,1
7182,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
7220,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
7271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11001,1,0,1,0,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,0,1,3
11002,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,1,2,0,1,1,1,0,1,0,0,1,1,1,0,0,4
11003,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
11004,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,4,4,1
11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11101,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1
11102,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,3,4,1
11103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11105,1,0,1,0,1,1,1,2,1,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,1,2,2,2,2,1,3,1
11201,1,0,1,0,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,0
11202,1,0,1,0,1,0,1,1,1,2,1,1,1,1,0,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,0
11203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11204,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
11205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11206,0,0,2,0,2,2,3,1,1,0,1,1,2,1,3,0,1,3,1,0,2,2,2,0,1,0,2,2,1,0,0,1
11207,1,0,1,1,1,0,1,0,0,0,1,1,2,1,0,0,1,2,1,1,2,1,0,2,1,1,2,2,0,1,1,1
11301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11401,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
11402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11405,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,1
11406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11501,1,0,1,0,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,0,1,0
11502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
11504,1,0,1,0,1,2,2,2,1,2,1,1,2,1,2,1,2,3,1,2,2,2,2,2,2,2,2,1,1,1,4,1
11505,1,0,1,1,1,4,2,2,0,2,1,1,2,1,2,3,4,3,1,2,2,2,2,3,1,2,2,2,2,0,2,1
11506,2,0,1,0,1,2,1,2,1,3,1,1,2,1,2,3,3,2,2,2,2,2,3,2,1,3,2,1,3,0,1,2
20084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0
35841,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,1,1,2,3,4,1,1,1
36364,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,4,4,1
36368,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2
36387,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,1,1,2,0,0,1,2,2
36389,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,4,4,1
36454,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1
36562,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,1
36582,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,0,0,1
36617,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,0,1,1
36666,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,1,2,1
36699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,1,1,1,1,1,1,0,0,1,0,1,2,4,0
36799,1,0,1,0,1,1,1,1,1,2,1,1,2,1,2,3,2,2,2,2,2,2,2,2,1,1,2,3,4,2,2,1
36801,1,0,1,0,1,1,1,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,3,1
37023,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1
37024,1,0,1,0,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,1
