v,t,income,age,N
57,2016,440697.3707,53.39972145,37
59,2016,529804.837,40.8934371,1251
62,2016,505206.5249,46.40047393,133
68,2016,456282.2272,47.22799166,520
72,2016,413852.4127,51.61072826,1117
74,2016,537855.775,41.75844007,5451
80,2016,532646.8554,41.57922006,2434
82,2016,573483.1251,41.09411796,1041
83,2016,543367.7904,41.79362473,9403
84,2016,563105.268,46.2226827,2297
85,2016,500389.5463,42.93393736,1981
86,2016,470694.6997,44.65867025,5732
87,2016,512642.3883,44.77126537,5923
89,2016,561935.5916,44.62612508,506
92,2016,508716.9866,43.86763046,2327
93,2016,495143.1594,39.48985847,120033
95,2016,412455.2209,51.34960411,1867
96,2016,530323.9209,45.21115028,4946
101,2016,591115.0305,42.08057383,1493
102,2016,481847.1375,43.46421107,9935
103,2016,502326.6651,43.19483588,2748
104,2016,547286.2092,41.43375173,3916
105,2016,504476.6899,42.85753204,9914
106,2016,492906.6132,42.17329325,15517
107,2016,510061.9631,42.21045754,3144
108,2016,550681.7297,42.07273285,622
109,2016,561293.4359,42.06643087,2938
110,2016,542202.9011,44.21366891,4109
111,2016,494086.8712,43.12375581,27121
113,2016,496978.5276,45.45063748,2759
114,2016,491395.1882,42.9239457,10361
119,2016,530828.511,43.62661302,1729
120,2016,524435.9975,41.93255617,34384
122,2016,630494.7849,40.55071158,14712
123,2016,560641.0751,40.18883119,34796
124,2016,546190.4336,39.53174136,32833
125,2016,706082.7101,40.89127153,2893
127,2016,591703.0221,45.17452542,744
128,2016,538477.4927,39.31388855,42502
129,2016,511262.2107,43.39746014,2610
131,2016,529709.572,40.17129803,55364
132,2016,547203.5872,41.53547376,59263
133,2016,760655.5402,44.14298942,1038
136,2016,562752.7828,40.44572714,157365
137,2016,507678.4627,43.51858567,2814
138,2016,496899.4271,45.4517869,2613
139,2016,446652.8214,52.3006993,84
140,2016,494611.1405,43.14466409,18754
141,2016,540233.7146,50.15721822,3676
142,2016,440527.4992,50.54473266,41
144,2016,501957.1343,49.72504638,614
145,2016,597216.4488,38.68333372,35036
146,2016,564070.8417,42.0247523,7607
147,2016,541679.1235,37.05317063,131808
154,2016,422672.5813,52.13002528,987
232,2016,514928.5746,44.30470038,11959
235,2016,505475.083,39.81834328,132829
238,2016,542569.8028,41.19469495,7475
157,2016,504952.8929,41.73249375,31492
158,2016,536469.2137,40.71008644,22956
159,2016,514533.9043,42.07801993,10667
160,2016,494627.809,44.37053988,6672
200,2016,628768.8973,44.93273019,31239
204,2016,526040.7449,41.30530449,44617
206,2016,462677.9555,45.1432636,8260
207,2016,419627.3351,46.37411553,9810
208,2016,439237.7187,47.23775644,5156
209,2016,460775.8322,49.39590688,5803
212,2016,449887.4619,48.34939226,4313
231,2016,526250.4514,42.34421589,29176
219,2016,538846.1406,46.41116688,8380
221,2016,506214.0682,43.01980024,33858
222,2016,522576.6281,43.83902512,12799
225,2016,490538.3114,44.97853873,28167
130,2016,524256.0645,42.19275003,993
236,2016,503689.588,42.67772467,14850
233,2016,485703.6946,43.99338976,22667
234,2016,469630.3088,44.42782445,10510
224,2016,533220.2804,42.30516264,9769
217,2016,510496.4496,44.48608321,6650
201,2016,597105.279,40.39660761,137578
90,2016,518724.2804,42.77855654,6174
165,2016,562483.548,42.2775006,38544
216,2016,492376.5417,45.2298557,9189
48,2016,475433.4631,46.52302958,6220
46,2016,517592.6672,45.51025651,6948
121,2016,531421.8914,41.24373385,80618
214,2016,480848.9429,44.23926405,29316
1,2017,700865.6588,41.4672801,97113
2,2017,649662.0148,41.13365138,47863
6,2017,638418.8576,38.34505634,611011
16,2017,527674.5169,44.69286849,2867
17,2017,627647.2545,39.78242916,473
18,2017,557238.8306,47.86126743,284
24,2017,522528.9823,47.58018499,9598
25,2017,499736.9355,46.05937189,2977
28,2017,524295.7107,45.71112544,7791
29,2017,514559.5389,43.44998329,9231
34,2017,459542.8969,47.21355387,10411
35,2017,557041.8563,41.79496593,65075
36,2017,624217.1308,42.01764356,1135
37,2017,543018.722,41.24895705,4045
38,2017,471963.4591,43.40177513,15928
44,2017,480042.2364,47.56550134,1073
45,2017,465044.5032,45.51028825,11223
47,2017,541857.235,44.98564612,4752
49,2017,440375.8485,48.88474346,930
56,2017,465064.6318,47.17882083,20304
57,2017,455701.3138,53.54584527,33
59,2017,553549.0052,41.33741372,1237
62,2017,548988.4574,46.39058824,129
68,2017,469170.5597,47.28660896,519
72,2017,419421.7476,52.14389306,1137
74,2017,556238.4085,41.95299957,5483
80,2017,546682.66,41.5885415,2470
82,2017,588436.8741,41.39911081,1052
83,2017,555840.8373,41.93901286,9546
84,2017,549852.6762,46.73763292,2297
85,2017,512347.9616,43.15017779,1975
86,2017,481781.9343,44.70239031,5770
87,2017,521206.4184,44.96733074,5921
89,2017,567212.0539,44.98283807,510
92,2017,518475.5112,44.12415416,2339
93,2017,508585.3489,39.55719773,120832
95,2017,422869.1798,51.36311678,1858
96,2017,530844.8751,45.48269279,4912
101,2017,603304.7828,42.35739701,1500
102,2017,491058.1361,43.39323018,9957
103,2017,521269.0615,43.74131669,2752
104,2017,571254.8223,41.70469672,3945
105,2017,512122.0173,43.01795352,9922
106,2017,506739.198,42.44085088,15490
107,2017,535944.436,42.23213303,3159
108,2017,564591.9603,42.59374455,630
109,2017,576357.2913,42.19152162,2935
110,2017,564219.8562,44.48059655,4143
111,2017,518478.0991,43.34731341,27147
113,2017,501331.3477,45.68846659,2762
114,2017,514038.3904,43.06992398,10426
119,2017,566734.5463,44.15271909,1720
120,2017,545666.2116,42.20421155,34496
122,2017,648708.0975,40.77382531,14931
123,2017,580181.6792,40.2420256,35190
124,2017,557588.0427,39.70286915,33256
125,2017,713954.3335,41.26714311,2913
127,2017,592258.4818,45.64765789,745
128,2017,558977.6172,39.37138241,42867
129,2017,548310.9934,43.96137162,2598
131,2017,543975.4719,40.2503384,55825
132,2017,567758.5465,41.73226779,59529
133,2017,599307.7309,44.5738965,1042
136,2017,575281.3603,40.62949476,158724
137,2017,528771.0397,43.71386364,2813
138,2017,508346.1044,45.99437701,2662
139,2017,432371.6687,53.02941176,82
140,2017,503059.9538,43.41596615,18798
141,2017,527168.1318,50.79077169,3704
142,2017,457255.9852,50.7619173,41
144,2017,561278.7913,50.645567,616
145,2017,617942.5039,38.7251128,35678
146,2017,577522.0861,42.1793097,7681
147,2017,562507.316,37.04419088,133259
154,2017,434532.8103,52.58558915,983
232,2017,528469.8758,44.6825473,11943
235,2017,521051.7137,39.87289727,133461
238,2017,569790.0084,41.53625044,7524
157,2017,522650.3173,41.95593794,31589
158,2017,553912.3815,40.90610059,23105
159,2017,530488.7048,42.37852985,10701
160,2017,504344.7004,44.67644668,6680
200,2017,641502.5661,45.28847766,31306
204,2017,542644.7417,41.46104989,45019
206,2017,472205.2961,45.29045776,8314
207,2017,429974.7004,46.45214942,9831
208,2017,436664.5505,47.49994948,5187
209,2017,474687.0884,49.60880343,5785
212,2017,460890.631,48.86298801,4294
231,2017,533985.4323,42.54541577,29300
219,2017,554645.9011,46.71966252,8424
221,2017,528655.21,43.27539413,33997
222,2017,523760.2109,44.03583401,12851
225,2017,500889.7288,45.20484407,28271
130,2017,543828.7648,42.58342457,999
236,2017,516434.7809,42.98455019,14827
233,2017,501383.749,44.2387405,22717
234,2017,484939.5689,44.79548903,10508
224,2017,547598.0148,42.63815376,9803
217,2017,531238.1181,44.6515089,6678
201,2017,612681.2352,40.54059491,138050
90,2017,536110.3068,43.13351818,6225
165,2017,576263.0342,42.44448776,38921
216,2017,509933.8245,45.59261849,9149
48,2017,486585.7125,46.80651461,6185
46,2017,532943.9325,45.66417945,6979
121,2017,547635.2237,41.44432855,80784
214,2017,489425.0091,44.34394603,29407
1,2018,712903.5469,41.72458561,97747
2,2018,659764.0593,41.31890762,48292
6,2018,652487.2496,38.38602895,616833
16,2018,541239.4906,44.83700706,2827
17,2018,626779.8073,40.71881169,469
18,2018,559499.7294,48.7203042,281
24,2018,533755.6212,48.08821531,9654
25,2018,506773.8549,46.59873563,2981
28,2018,532138.3508,45.89673352,7864
29,2018,520595.1512,43.57270414,9254
34,2018,464553.176,47.24580229,10412
35,2018,563240.9088,41.93716981,65461
36,2018,645030.3183,42.15517384,1130
37,2018,561088.8981,41.58031075,4035
38,2018,479490.8465,43.57742923,15892
44,2018,514212.4295,47.96219261,1070
45,2018,471655.7475,45.76500471,11270
47,2018,548999.0135,45.18294384,4777
49,2018,461281.3473,49.0992252,931
56,2018,471942.502,47.36411552,20235
57,2018,467328.618,52.70775623,33
59,2018,569317.1772,41.37160777,1246
62,2018,569068.4888,46.09111617,129
68,2018,457256.1791,47.68079293,527
72,2018,419112.0863,52.12993385,1142
74,2018,567397.1277,42.11881735,5497
80,2018,563948.1401,41.78142151,2457
82,2018,605005.7045,41.58457683,1029
83,2018,569623.9652,42.14199801,9541
84,2018,559316.5332,47.08866085,2295
85,2018,520416.6503,43.50335432,1979
86,2018,497139.5895,44.94959625,5763
87,2018,530463.243,45.12332388,5949
89,2018,582295.361,44.91841998,516
92,2018,532737.2421,44.6263238,2373
93,2018,520599.3418,39.6574979,121822
95,2018,431571.8167,51.7893843,1853
96,2018,543495.9181,45.89424366,4954
101,2018,616613.2313,42.88701352,1502
102,2018,499085.6977,43.45046175,9986
103,2018,527152.9998,43.84556964,2730
104,2018,582209.4464,42.10139754,3937
105,2018,528574.0553,43.28257748,9955
106,2018,515263.9893,42.77234052,15549
107,2018,530711.9384,42.46548348,3185
108,2018,577616.0121,42.26521853,630
109,2018,581164.9451,42.57435927,2932
110,2018,576886.838,44.66990448,4180
111,2018,518619.5691,43.59112932,27236
113,2018,516145.297,46.16550249,2755
114,2018,517107.0715,43.340241,10453
119,2018,557431.9725,44.46259036,1744
120,2018,550303.9183,42.43868788,34519
122,2018,653109.2648,41.10335318,15057
123,2018,594040.216,40.32573563,35574
124,2018,570772.8508,39.90574062,33491
125,2018,728991.7144,41.63930549,2923
127,2018,613540.3694,45.78435916,752
128,2018,572611.8146,39.59267878,43157
129,2018,535807.2049,44.25675045,2575
131,2018,551940.581,40.40739593,56167
132,2018,573050.7181,41.99822304,59732
133,2018,596845.8647,45.18216107,1045
136,2018,586987.773,40.80528944,159773
137,2018,535435.1981,44.11657115,2821
138,2018,523258.1143,46.34969704,2672
139,2018,447475.7927,52.8778626,82
140,2018,510020.9073,43.58968945,18784
141,2018,527433.0531,51.2731429,3730
142,2018,458595.4116,50.95780591,38
144,2018,522029.1207,51.31061715,619
145,2018,625554.3919,38.83432721,36162
146,2018,590875.7169,42.34247919,7802
147,2018,570643.4272,37.02376532,135660
154,2018,427231.019,53.24613104,998
232,2018,528098.4764,44.97605558,11902
235,2018,531537.9752,39.95734322,134766
238,2018,571468.0023,41.73922907,7540
157,2018,530011.2518,42.1752297,31693
158,2018,565117.3461,41.14979494,23185
159,2018,541662.1577,42.69865257,10786
160,2018,512614.9562,44.8107411,6761
200,2018,652128.6124,45.65299374,31453
204,2018,549267.7409,41.68262832,45247
206,2018,487086.4653,45.45836275,8272
207,2018,432914.9129,46.80564857,9761
208,2018,445716.488,47.80726765,5109
209,2018,482402.0542,49.57759677,5791
212,2018,474840.1171,49.45112434,4293
231,2018,541566.045,42.78154098,29764
219,2018,566850.84,47.08370246,8489
221,2018,529200.7421,43.56145802,34100
222,2018,526231.7501,44.304061,12987
225,2018,507568.6211,45.55810865,28240
130,2018,545845.5157,42.7994956,994
236,2018,519831.3099,43.26113445,14875
233,2018,507538.4222,44.53648633,22716
234,2018,489729.7649,45.11345496,10518
224,2018,554740.2398,42.92367629,9858
217,2018,539334.0672,44.89074708,6715
201,2018,624103.1056,40.71999012,138727
90,2018,546417.9348,43.53705959,6246
165,2018,586165.3039,42.75204321,39151
216,2018,515260.9297,46.00203245,9142
48,2018,497981.6325,47.07411466,6205
46,2018,549803.5331,46.0500756,7019
121,2018,554565.5878,41.64639078,81101
214,2018,494377.8144,44.49675722,29440
