ObservationsstedNr,X_UTM32,Y_UTM32
61000010,687595,6063205
61000011,682347,6082828
61000012,686729,6077844
61000013,696179,6084086
61000014,700878,6078269
61000015,687543,6063286
61000016,699740,6076725
61000024,699245,6076538
61000033,689909,6065234
61000034,686129,6073734
61000035,687981,6059259
61000036,697738,6075284
61000037,689924,6054799
61000038,689259,6057934
61000039,688405,6079997
61000040,686555,6087040
61000272,685335,6072975
62000011,638624,6076663
62000012,645335,6081865
62000013,645431,6081965
62000014,646689,6082397
62000015,637924,6085677
62000016,641207,6074648
62000017,638279,6075704
62000018,645956,6081995
62000019,647381,6082640
62000020,647863,6084701
62000022,646292,6080959
62000023,638249,6075747
62000036,636591,6081783
62000039,637439,6077794
62000051,631674,6074143
62000052,647273,6083666
62000054,632992,6080462
62000055,642929,6086738
62000061,646674,6083913
62000063,647646,6084825
62000064,646225,6083085
62000065,648567,6085412
62000128,645160,6085872
63000006,676609,6080304
63000007,671959,6073664
63000014,679082,6065534
63000019,673479,6066894
64000019,667909,6067974
64000020,666564,6068829
64000021,667089,6069496
64000025,658659,6078324
64000026,663356,6068841
64000031,663443,6067744
64000033,660449,6073694
64000038,661752,6068968
65000001,644945,6065053
65000002,644959,6064965
65000006,657012,6065848
65000016,649409,6064413
65000020,655543,6057224
65000021,647583,6064387
65000022,667630,6061555
65000023,642834,6069459
65000024,647849,6072404
65000025,657722,6065709
65000026,650060,6068400
66000014,863837,6126703
66000019,877269,6120967
66000020,865601,6128393
66000021,872088,6118453
66000034,876636,6123455
66000035,871733,6126572
66000036,869488,6138188
67000017,883258,6111751
67000018,880881,6132552
67000019,885419,6121583
67000027,878171,6129790
67000028,888832,6116990
67000029,885419,6121583
67000030,876862,6123507
67000031,878904,6132747
67000043,886709,6111838
67000044,890082,6113332
67000045,885418,6111702
67000046,870741,6122917
