ObservationsstedNr,X_UTM32,Y_UTM32
49000088,706425,6203680
49000095,692735,6209960
49000096,695956,6208568
49000097,694929,6209746
49000098,707019,6208727
49000099,707019,6202600
49000100,707523,6201372
49000101,707523,6201372
49000102,707523,6200737
49000103,707523,6200737
49000104,707410,6202562
49000105,707410,6202562
49000108,507910,6176686
49000109,507910,6176686
49000110,507910,6176686
49000111,507910,6176686
49000112,507910,6176686
49000113,703642,6206433
49000114,507910,6176686
49000115,507910,6176686
49000116,507910,6176686
49000117,507910,6176686
49000118,507910,6176686
49000119,507910,6176686
49000120,507910,6176686
49000121,507910,6176686
49000122,507910,6176686
49000123,507910,6176686
49000124,507910,6176686
49000125,507910,6176686
49000126,507910,6176686
49000127,507910,6176686
49000128,507910,6176686
49000129,507910,6176686
49000130,706425,6203680
49000147,700640,6208528
49000148,694733,6214867
49000149,694470,6214836
49000150,702842,6210306
49000151,507910,6176686
49000232,706391,6210907
49000233,706391,6210907
49000234,706375,6214429
49000235,507910,6176686
49000236,706219,6213080
49000237,507910,6176686
49000238,507910,6176686
49000239,507910,6176686
49000240,507910,6176686
49000241,507910,6176686
49000242,704923,6208877
49000243,507910,6176686
49000244,703882,6208677
49000245,507910,6176686
49000246,703407,6208652
49000247,507910,6176686
49000248,705444,6206009
49000249,507910,6176686
49000250,706142,6206689
49000251,507910,6176686
49000252,705782,6207186
49000253,507910,6176686
49000254,704803,6205204
49000255,507910,6176686
49000256,704805,6205527
49000257,507910,6176686
49000258,703211,6206107
49000259,507910,6176686
49000260,507910,6176686
49000261,507910,6176686
49000263,690866,6204135
49000264,690870,6204127
49000265,691070,6204068
49000266,691072,6204084
49000267,703466,6215326
49000268,507910,6176686
49000269,703041,6214792
49000270,507910,6176686
49000271,703676,6214515
49000272,507910,6176686
49000273,703617,6214541
49000274,507910,6176686
49000275,703705,6214725
49000276,507910,6176686
49000277,703623,6214673
49000278,507910,6176686
49000279,703707,6214652
49000280,507910,6176686
49000281,692366,6213199
49000282,507910,6176686
49000283,693453,6213632
49000284,507910,6176686
49000285,692733,6215309
49000286,507910,6176686
49000289,507910,6176686
49000290,507910,6176686
49000291,507910,6176686
49000292,507910,6176686
49000293,507910,6176686
49000294,507910,6176686
49000296,703660,6205994
49000297,703672,6206548
49000298,703572,6206907
49000300,705170,6212400
49000301,507910,6176686
49000302,704944,6212390
49000303,507910,6176686
49000304,703713,6214579
49000305,507910,6176686
49000306,705101,6211195
49000307,507910,6176686
49000308,705986,6207001
49000309,507910,6176686
49000310,704533,6208577
49000311,507910,6176686
49000312,696796,6205310
49000313,507910,6176686
49000314,706061,6203822
49000315,705778,6205316
49000316,706268,6204300
49000317,700259,6209959
49000318,706047,6204421
49000319,703266,6208427
49000320,507910,6176686
49000323,694522,6214895
49000324,694874,6214816
49000325,694361,6214649
49000332,707082,6202480
49000333,707088,6202653
49000334,706966,6202589
49000336,703653,6206468
50000003,715252,6196623
50000004,507910,6176686
50000005,714472,6193251
50000006,507910,6176686
50000007,718525,6196412
50000009,507910,6176686
50000010,507910,6176686
50000011,507910,6176686
50000012,507910,6176686
50000013,507910,6176686
50000014,507910,6176686
50000015,507910,6176686
50000016,507910,6176686
50000017,507910,6176686
50000018,507910,6176686
50000019,507910,6176686
50000020,507910,6176686
50000021,507910,6176686
50000022,507910,6176686
50000023,507910,6176686
50000024,507910,6176686
50000025,507910,6176686
50000026,507910,6176686
50000027,704828,6190664
50000028,717383,6185871
50000029,714084,6189179
50000030,715762,6190674
50000031,717082,6186181
50000032,715778,6186285
50000033,507910,6176686
50000034,507910,6176686
50000035,718919,6186468
50000036,718006,6186555
50000037,718410,6190956
50000038,718691,6191074
50000039,717014,6190183
50000040,717145,6190140
50000041,711411,6189632
50000042,710835,6189267
50000063,704828,6190664
50000064,717141,6186000
50000065,714214,6188750
50000066,715786,6190713
50000067,704828,6190664
50000068,714415,6189562
50000072,507910,6176686
50000073,507910,6176686
50000074,507910,6176686
50000075,507910,6176686
50000076,507910,6176686
50000077,507910,6176686
50000078,507910,6176686
50000079,507910,6176686
50000080,507910,6176686
50000081,507910,6176686
50000082,507910,6176686
50000083,507910,6176686
50000084,507910,6176686
50000085,507910,6176686
50000086,715786,6190213
50000087,714415,6189562
50000088,507910,6176686
50000089,507910,6176686
50000090,507910,6176686
50000091,507910,6176686
50000092,507910,6176686
50000093,507910,6176686
50000094,711752,6189559
50000095,507910,6176686
50000096,507910,6176686
50000097,507910,6176686
50000098,507910,6176686
50000099,507910,6176686
50000100,507910,6176686
50000101,507910,6176686
50000102,507910,6176686
50000103,507910,6176686
50000104,507910,6176686
50000105,507910,6176686
50000106,507910,6176686
50000107,717141,6186000
50000108,507910,6176686
50000109,507910,6176686
50000110,507910,6176686
50000111,507910,6176686
50000112,507910,6176686
50000113,507910,6176686
50000114,718079,6193973
50000115,717120,6208306
50000116,718990,6197590
50000117,717654,6208629
50000118,713623,6199559
50000119,712661,6199630
50000120,717422,6196434
50000121,717909,6192954
50000122,716495,6193406
50000123,719106,6197017
50000124,718214,6206127
50000125,719212,6196739
50000126,507910,6176686
50000127,507910,6176686
50000128,507910,6176686
50000129,507910,6176686
50000130,711695,6189567
50000131,507910,6176686
50000132,507910,6176686
50000133,507910,6176686
50000134,712661,6199630
50000136,712661,6199630
50000138,719173,6193363
50000139,719173,6193363
50000140,715003,6186832
50000141,717054,6188919
50000142,716060,6185800
50000143,715003,6186832
50000158,719112,6187553
50000159,719342,6188593
50000160,719466,6189406
50000161,716834,6188899
50000162,716990,6189190
50000163,723452,6186637
50000164,720098,6189589
50000165,722312,6190183
50000166,722846,6190233
50000167,724228,6190441
50000168,719632,6191794
50000169,723342,6187650
50000170,715823,6183642
50000171,720054,6191794
50000172,723335,6194153
50000173,722227,6189425
50000174,723613,6188891
50000175,723204,6192557
50000176,722287,6186490
50000177,718079,6193973
50000178,711752,6189559
50000179,715252,6196623
50000180,717054,6188919
50000181,715897,6186535
50000182,716721,6186269
50000183,717141,6186000
50000184,507910,6176686
50000185,507910,6176686
50000186,507910,6176686
50000187,507910,6176686
50000188,507910,6176686
50000189,507910,6176686
50000193,709077,6186594
50000194,719068,6204904
50000195,719426,6204880
50000196,719329,6204445
50000197,719529,6204252
50000198,719737,6204322
50000199,704360,6190581
50000200,704781,6190830
50000201,705433,6190790
50000202,723342,6187650
50000203,723613,6188891
50000204,723452,6186637
50000205,715964,6191825
50000206,715964,6191825
50000207,715977,6191819
50000208,710441,6191962
50000209,710441,6191962
50000210,507910,6176686
50000211,507910,6176686
50000212,714125,6192604
50000213,714125,6192604
50000215,719057,6186378
50000216,719057,6186378
50000217,716060,6185800
50000218,709680,6192035
50000219,709680,6192035
50000225,723200,6192530
50000226,716115,6183960
50000227,716115,6183960
50000228,717004,6189138
50000229,718990,6197590
50000230,719106,6197017
50000231,719212,6196739
50000232,718525,6196412
50000233,717422,6196434
50000234,718410,6190956
50000235,507910,6176686
50000236,507910,6176686
50000237,711852,6193745
50000238,711852,6193745
50000239,719649,6190090
50000240,719649,6190090
50000241,717654,6208629
50000242,721044,6208479
50000243,721044,6208479
50000244,507910,6176686
50000245,715943,6183635
50000246,507910,6176686
50000247,717909,6192406
50000248,716495,6193406
50000249,715252,6196623
50000289,714472,6193251
50000370,707644,6191169
50000371,507910,6176686
50000372,708549,6190292
50000373,507910,6176686
50000374,507910,6176686
50000375,507910,6176686
50000376,507910,6176686
50000377,507910,6176686
50000378,507910,6176686
50000379,507910,6176686
50000380,507910,6176686
50000381,507910,6176686
50000382,507910,6176686
50000383,507910,6176686
50000384,507910,6176686
50000385,507910,6176686
50000386,705757,6191029
50000387,507910,6176686
50000388,710846,6189540
50000389,710441,6189185
50000390,711474,6189607
50000406,713015,6189624
50000407,714066,6188134
50000408,714505,6189355
50000409,718054,6186492
50000410,718658,6186278
50000411,718839,6186560
50000412,719540,6211263
50000413,507910,6176686
50000416,717114,6193386
50000417,717114,6193386
50000418,717014,6190183
50000419,713623,6199559
50000422,507910,6176686
50000423,715195,6187093
50000424,507910,6176686
50000425,715986,6192152
50000426,507910,6176686
50000427,716116,6191488
50000428,507910,6176686
50000429,714299,6190819
50000430,507910,6176686
50000431,715263,6190430
50000432,715816,6190976
50000433,716329,6190691
50000434,715810,6187605
50000435,713364,6190274
50000436,713292,6189209
50000437,714066,6188134
50000438,716611,6196672
50000439,714469,6196649
50000440,716924,6197202
50000441,705447,6190885
50000442,716700,6192170
50000443,722600,6196410
50000444,714627,6193389
50000445,714462,6193246
50000446,714581,6193086
50000447,507910,6176686
50000448,710830,6194917
50000449,507910,6176686
50000450,710884,6194985
50000451,507910,6176686
50000452,710873,6195062
50000453,507910,6176686
50000454,710899,6195185
50000455,507910,6176686
50000488,716309,6196298
50000489,715828,6196773
50000490,715080,6190470
50000491,718489,6190853
50000492,718489,6190838
50000493,718700,6191051
50000494,722310,6189442
50000495,714376,6190185
50000496,718038,6193101
50000497,717930,6192940
50000498,717794,6192913
50000506,717912,6193954
50000525,715088,6186825
51000004,507910,6176686
51000005,669464,6168553
51000031,669384,6168446
51000037,669384,6168446
51000045,669293,6168514
51000046,669454,6168401
51000048,507910,6176686
51000049,507910,6176686
51000050,507910,6176686
51000051,507910,6176686
51000052,507910,6176686
51000053,680408,6179463
51000054,507910,6176686
51000055,645919,6159194
51000056,662718,6199994
51000057,646119,6165994
51000058,671409,6205451
51000059,672013,6206088
51000060,640419,6174294
51000061,669528,6200858
51000062,638327,6177079
51000081,646119,6165994
51000082,635919,6177794
51000083,662718,6199994
51000084,646516,6168695
51000088,646170,6166115
51000089,665983,6165828
51000090,665983,6165828
51000091,666200,6194639
51000092,666200,6194639
51000093,665706,6193305
51000094,665706,6193305
51000095,640771,6178681
51000096,640771,6178681
51000098,643096,6185395
51000099,662718,6199994
51000100,643096,6185395
51000101,507910,6176686
51000102,660782,6149825
51000103,660782,6149825
51000104,661622,6150991
51000105,661622,6150991
51000106,659460,6200073
51000107,659460,6200073
51000108,668045,6173022
51000109,668045,6173022
51000110,660502,6199395
51000111,507910,6176686
51000112,659728,6169621
51000113,659728,6169621
51000114,507910,6176686
51000115,507910,6176686
51000116,643829,6172487
51000117,643829,6172487
51000118,669680,6168534
51000119,683085,6183871
51000120,683085,6183871
51000121,681522,6183433
51000122,681522,6183433
51000123,684068,6200406
51000124,684068,6200406
51000125,685127,6195650
51000126,685127,6195650
51000127,683480,6181835
51000128,683480,6181835
51000129,679249,6171356
51000130,682015,6174158
51000131,679249,6171356
51000132,682015,6174158
51000133,671409,6205451
51000134,671409,6205451
51000135,639230,6177830
51000136,639230,6177830
51000137,639230,6177830
51000138,639939,6176874
51000139,639939,6176874
51000140,672022,6206093
51000141,654435,6191049
51000142,654435,6191049
51000143,651198,6187036
51000144,651198,6187036
51000145,657202,6190739
51000146,657202,6190739
51000147,674452,6165789
51000148,674452,6165789
51000149,672852,6167505
51000150,672852,6167505
51000155,669528,6200858
51000156,507910,6176686
51000157,507910,6176686
51000158,507910,6176686
51000159,507910,6176686
51000160,507910,6176686
51000161,507910,6176686
51000162,507910,6176686
51000163,507910,6176686
51000164,507910,6176686
51000165,507910,6176686
51000166,507910,6176686
51000167,507910,6176686
51000168,507910,6176686
51000169,507910,6176686
51000170,507910,6176686
51000171,507910,6176686
51000172,507910,6176686
51000173,507910,6176686
51000174,507910,6176686
51000175,507910,6176686
51000176,507910,6176686
51000177,649341,6185885
51000178,507910,6176686
51000179,507910,6176686
51000180,507910,6176686
51000181,507910,6176686
51000182,507910,6176686
51000183,507910,6176686
51000184,507910,6176686
51000185,507910,6176686
51000186,507910,6176686
51000187,507910,6176686
51000188,665348,6178703
51000189,665348,6178703
51000190,662069,6195591
51000191,662069,6195591
51000192,661972,6197544
51000193,661972,6197544
51000194,667546,6181088
51000195,667546,6181088
51000196,661565,6191680
51000197,661565,6191680
51000198,653409,6172143
51000199,653409,6172143
51000200,652870,6177209
51000201,652870,6177209
51000202,669384,6168446
51000203,645919,6159194
51000204,669518,6200294
51000205,669518,6200294
51000206,635919,6177794
51000207,646516,6168695
51000220,660581,6198559
51000221,660581,6198559
51000222,640416,6174295
51000487,644565,6172473
51000488,507910,6176686
51000489,644729,6171757
51000490,507910,6176686
51000491,643688,6185208
51000492,643688,6185208
51000493,507910,6176686
51000494,507910,6176686
51000495,507910,6176686
51000496,507910,6176686
51000497,507910,6176686
51000498,507910,6176686
51000499,643662,6184641
51000500,507910,6176686
51000501,507910,6176686
51000502,507910,6176686
51000503,644228,6182653
51000504,507910,6176686
51000505,644565,6172473
51000506,644729,6171757
51000516,637774,6174798
51000517,637774,6174798
51000518,641845,6176294
51000519,507910,6176686
51000520,640829,6176924
51000521,507910,6176686
51000522,640889,6173717
51000523,507910,6176686
51000524,507910,6176686
51000525,507910,6176686
51000526,639169,6179767
51000527,507910,6176686
51000528,636311,6179938
51000529,507910,6176686
51000530,638425,6178378
51000531,507910,6176686
51000532,643858,6173220
51000533,507910,6176686
51000534,642201,6172519
51000535,507910,6176686
51000536,641195,6173558
51000537,507910,6176686
51000538,641899,6176366
51000539,507910,6176686
51000546,636277,6180514
51000547,636277,6180514
51000548,633622,6180482
51000549,507910,6176686
51000550,672851,6167506
51000551,507910,6176686
51000557,662369,6174384
51000558,662369,6174384
51000559,646191,6165969
51000560,646204,6166237
51000561,646280,6166485
51000567,645755,6169530
51000568,507910,6176686
51000569,646385,6169219
51000570,507910,6176686
51000574,662670,6200000
51000575,662982,6199952
51000576,663163,6200195
51000577,507910,6176686
51000578,507910,6176686
51000579,507910,6176686
51000580,507910,6176686
51000581,507910,6176686
51000582,507910,6176686
51000583,507910,6176686
51000584,644345,6180011
51000585,507910,6176686
51000586,507910,6176686
51000587,507910,6176686
51000588,507910,6176686
51000589,507910,6176686
51000590,669232,6168372
51000591,671532,6205552
51000592,671350,6205650
51000593,671530,6205245
51000594,672069,6206074
51000595,671921,6206057
51000596,672001,6206140
51000597,640198,6175869
51000598,634252,6179511
51000599,635525,6177666
51000600,636923,6178636
51000601,645803,6173409
51000602,645803,6173409
51000603,680361,6162000
51000604,507910,6176686
51000605,507910,6176686
51000606,507910,6176686
51000607,507910,6176686
51000608,507910,6176686
51000609,652634,6189256
51000610,507910,6176686
51000611,507910,6176686
51000612,507910,6176686
51000613,651972,6188580
51000614,507910,6176686
51000615,652565,6188667
51000616,507910,6176686
51000617,680502,6187748
51000618,507910,6176686
51000619,678768,6173764
51000620,507910,6176686
51000621,678683,6173729
51000622,507910,6176686
51000638,643531,6185137
51000639,643574,6185236
51000640,643661,6185176
51000641,672762,6183739
51000642,507910,6176686
51000643,673096,6183455
51000644,507910,6176686
51000645,673409,6181758
51000646,507910,6176686
51000649,662461,6198542
51000650,662461,6198542
51000661,646523,6168752
51000662,646454,6168723
51000663,646573,6168667
51000674,645919,6159194
51000675,672667,6206465
51000676,672764,6183737
51000677,673097,6183455
51000678,673369,6181804
52000001,682116,6161511
52000002,688018,6170184
52000003,681902,6160949
52000004,688805,6174665
52000005,507910,6176686
52000006,689552,6172212
52000007,685223,6166867
52000008,687852,6168864
52000009,705758,6163524
52000010,689013,6170343
52000011,702078,6184754
52000012,694038,6162974
52000013,700368,6180364
52000014,710238,6186185
52000015,701619,6191260
52000016,688087,6181931
52000026,689711,6168677
52000027,682097,6161469
52000028,701989,6184758
52000041,710583,6184527
52000056,688805,6174665
52000057,689203,6171470
52000081,702078,6184754
52000082,700368,6180364
52000083,710238,6186185
52000093,507910,6176686
52000094,507910,6176686
52000095,689203,6171470
52000096,507910,6176686
52000097,507910,6176686
52000098,507910,6176686
52000099,507910,6176686
52000100,710238,6186185
52000101,507910,6176686
52000102,507910,6176686
52000103,507910,6176686
52000104,507910,6176686
52000105,507910,6176686
52000106,507910,6176686
52000107,702078,6184754
52000108,507910,6176686
52000109,507910,6176686
52000110,507910,6176686
52000111,507910,6176686
52000112,701619,6191260
52000113,507910,6176686
52000114,507910,6176686
52000115,507910,6176686
52000116,507910,6176686
52000117,507910,6176686
52000118,507910,6176686
52000119,700368,6180364
52000120,507910,6176686
52000121,507910,6176686
52000122,507910,6176686
52000123,507910,6176686
52000124,507910,6176686
52000125,507910,6176686
52000126,507910,6176686
52000127,507910,6176686
52000128,507910,6176686
52000129,507910,6176686
52000130,507910,6176686
52000131,507910,6176686
52000132,688087,6181931
52000134,693258,6167500
52000135,685718,6167684
52000136,684258,6167484
52000137,690559,6182387
52000138,712719,6193008
52000139,702081,6196514
52000140,702442,6182614
52000141,705103,6206773
52000142,689954,6184263
52000143,720824,6219836
52000144,695283,6198956
52000145,703849,6185175
52000146,702817,6193100
52000147,703492,6184262
52000148,707612,6194628
52000200,710538,6184550
52000201,708273,6187447
52000202,706575,6177240
52000229,708455,6181961
52000230,706565,6184089
52000231,706895,6180085
52000232,711044,6183922
52000233,708899,6184300
52000234,709070,6180880
52000235,700070,6169276
52000236,707051,6176795
52000237,707115,6176850
52000238,700324,6170776
52000239,682116,6161511
52000240,710538,6184550
52000243,701619,6191260
52000244,702442,6182614
52000245,703849,6185175
52000246,705103,6206773
52000248,703492,6184262
52000249,688087,6181931
52000250,703875,6188825
52000251,703875,6188825
52000252,703454,6184256
52000253,701073,6189865
52000254,701073,6189865
52000255,706074,6185662
52000256,706074,6185662
52000257,706772,6187918
52000258,706772,6187918
52000259,704734,6189042
52000260,704734,6189042
52000261,705171,6200936
52000262,705171,6200936
52000263,705089,6200730
52000264,700070,6169276
52000265,700070,6169276
52000266,688018,6170184
52000267,688018,6170184
52000268,687852,6168864
52000269,687852,6168864
52000270,685463,6152208
52000271,685463,6152208
52000272,682920,6159915
52000273,682920,6159915
52000278,704426,6184165
52000279,704426,6184165
52000280,704426,6184165
52000281,706575,6177240
52000282,706484,6177206
52000283,507910,6176686
52000284,707115,6176850
52000285,707115,6176850
52000286,693405,6180564
52000287,693405,6180564
52000288,702082,6196514
52000289,702081,6196514
52000290,507910,6176686
52000291,507910,6176686
52000292,685728,6183923
52000293,685728,6183923
52000294,693496,6181062
52000295,693496,6181062
52000296,685223,6166867
52000297,685223,6166867
52000308,507910,6176686
52000309,507910,6176686
52000310,507910,6176686
52000311,507910,6176686
52000312,507910,6176686
52000313,507910,6176686
52000314,507910,6176686
52000315,507910,6176686
52000316,507910,6176686
52000317,507910,6176686
52000318,507910,6176686
52000319,507910,6176686
52000320,507910,6176686
52000321,507910,6176686
52000322,507910,6176686
52000323,507910,6176686
52000324,507910,6176686
52000325,507910,6176686
52000326,507910,6176686
52000327,507910,6176686
52000328,507910,6176686
52000329,507910,6176686
52000330,507910,6176686
52000331,507910,6176686
52000332,507910,6176686
52000333,507910,6176686
52000334,507910,6176686
52000335,507910,6176686
52000336,507910,6176686
52000337,507910,6176686
52000338,507910,6176686
52000339,507910,6176686
52000340,507910,6176686
52000341,507910,6176686
52000342,507910,6176686
52000343,507910,6176686
52000344,507910,6176686
52000345,507910,6176686
52000346,507910,6176686
52000347,507910,6176686
52000348,507910,6176686
52000349,507910,6176686
52000350,507910,6176686
52000351,507910,6176686
52000352,507910,6176686
52000353,507910,6176686
52000354,507910,6176686
52000355,507910,6176686
52000356,709678,6182564
52000357,709678,6182564
52000358,710664,6182536
52000359,710664,6182536
52000360,711596,6183694
52000361,711596,6183694
52000362,507910,6176686
52000363,507910,6176686
52000364,689552,6172212
52000365,707612,6194628
52000366,693336,6163190
52000367,693336,6163190
52000374,685718,6167684
52000375,708439,6182039
52000768,720824,6219836
52000790,695774,6175145
52000791,507910,6176686
52000792,690966,6176027
52000793,507910,6176686
52000796,690375,6176024
52000797,507910,6176686
52000798,690079,6185894
52000799,507910,6176686
52000800,690577,6186022
52000801,507910,6176686
52000802,689859,6185882
52000803,507910,6176686
52000804,689846,6185941
52000805,507910,6176686
52000806,690040,6185385
52000807,507910,6176686
52000808,690155,6185755
52000809,507910,6176686
52000810,689909,6185785
52000811,507910,6176686
52000814,507910,6176686
52000815,507910,6176686
52000816,686057,6200832
52000817,507910,6176686
52000818,686902,6200397
52000819,507910,6176686
52000820,686141,6200753
52000821,507910,6176686
52000822,687397,6200542
52000823,507910,6176686
52000824,507910,6176686
52000825,507910,6176686
52000826,507910,6176686
52000827,507910,6176686
52000828,686026,6200847
52000829,507910,6176686
52000830,687436,6196032
52000831,507910,6176686
52000832,685993,6200932
52000833,507910,6176686
52000834,687631,6200471
52000835,507910,6176686
52000836,687618,6200604
52000837,507910,6176686
52000838,683750,6197807
52000839,507910,6176686
52000840,684571,6196896
52000841,507910,6176686
52000842,686004,6200887
52000843,507910,6176686
52000844,688723,6198730
52000845,507910,6176686
52000846,507910,6176686
52000847,507910,6176686
52000848,507910,6176686
52000849,507910,6176686
52000852,693843,6173707
52000853,507910,6176686
52000862,691974,6180619
52000863,507910,6176686
52000866,684245,6179244
52000867,507910,6176686
52000868,689469,6179303
52000869,507910,6176686
52000873,688107,6170273
52000874,687971,6170219
52000875,688038,6170113
52000876,700324,6180362
52000877,700230,6180240
52000878,700650,6180390
52000879,689504,6172631
52000880,689635,6172312
52000881,689670,6172846
52000882,689013,6170343
52000883,692853,6180628
52000884,507910,6176686
52000885,507910,6176686
52000886,507910,6176686
52000887,692784,6180291
52000888,507910,6176686
52000889,693052,6180872
52000890,507910,6176686
52000891,694344,6180152
52000892,507910,6176686
52000893,693905,6180482
52000894,507910,6176686
52000895,693433,6180837
52000896,507910,6176686
52000897,692825,6180763
52000898,507910,6176686
52000899,685265,6166909
52000900,685200,6166697
52000901,685281,6166477
52000902,709922,6186399
52000903,710006,6186005
52000904,710549,6186068
52000910,694247,6167128
52000911,694247,6167128
52000912,690107,6215623
52000913,507910,6176686
52000925,703359,6184270
52000926,703523,6184272
52000927,703391,6184179
52000928,696190,6187677
52000929,703492,6184262
52000930,695247,6177341
52000931,507910,6176686
52000936,703526,6175982
52000937,507910,6176686
52000938,705217,6176170
52000939,507910,6176686
52000940,507910,6176686
52000941,507910,6176686
52000942,703011,6176738
52000943,507910,6176686
52000944,702930,6176809
52000945,507910,6176686
52000946,702998,6176694
52000947,507910,6176686
52000948,507910,6176686
52000949,507910,6176686
52000950,507910,6176686
52000951,507910,6176686
52000952,507910,6176686
52000953,507910,6176686
52000954,688199,6180442
52000955,507910,6176686
52000956,688258,6180554
52000957,507910,6176686
52000958,691064,6187887
52000959,507910,6176686
52000960,692105,6182548
52000961,507910,6176686
52000962,507910,6176686
52000963,507910,6176686
52000964,691846,6173997
52000965,507910,6176686
52000966,699829,6180123
52000967,702276,6184973
52000968,702101,6184997
52000969,701973,6184985
52000970,707617,6182315
52000971,713580,6184050
52000972,705630,6178780
52000973,705620,6178670
52000974,681819,6168581
52000975,685039,6157464
52000976,694588,6165654
52000977,692088,6160734
52000978,687791,6163419
52000979,687817,6163532
52000980,688235,6159450
52000981,694698,6162809
52000982,682607,6160119
52000983,684836,6177739
52000984,687533,6160212
52000985,507910,6176686
52000986,507910,6176686
52000987,702425,6182625
52000988,695313,6198993
52000989,507910,6176686
52000990,692663,6167564
52000991,692663,6167564
52000992,507910,6176686
52000993,693203,6167609
52000994,667724,6231163
52000995,507910,6176686
52000996,667913,6231346
52000997,507910,6176686
52000998,667730,6231390
52000999,507910,6176686
52001000,668062,6231344
52001001,507910,6176686
52001002,668148,6231079
52001003,507910,6176686
52001004,667836,6231069
52001005,507910,6176686
52001006,667896,6231029
52001007,507910,6176686
52001008,667740,6231330
52001009,507910,6176686
52001010,682717,6160023
52001011,507910,6176686
52001012,682678,6159939
52001013,507910,6176686
52001014,682309,6160021
52001015,507910,6176686
52001016,682130,6161696
52001017,507910,6176686
52001018,682070,6161697
52001019,507910,6176686
52001020,682196,6161194
52001021,507910,6176686
52001042,681902,6160949
52001052,687907,6169006
52001053,687983,6168893
52001054,687798,6168819
53000001,702477,6160382
53000004,716220,6177320
53000005,715860,6176670
53000006,715577,6172113
53000008,716342,6168457
53000036,720912,6180567
53000037,719439,6179850
53000038,718516,6175584
53000039,718990,6175533
53000040,719792,6179990
53000041,719792,6179990
53000043,720232,6180183
53000044,719792,6179990
53000045,718990,6175533
53000046,719792,6179990
53000047,719792,6179990
53000051,723897,6176639
53000052,724716,6177956
53000053,723666,6175816
53000055,507910,6176686
53000056,507910,6176686
53000057,507910,6176686
53000058,507910,6176686
53000059,507910,6176686
53000060,507910,6176686
53000061,507910,6176686
53000062,507910,6176686
53000063,507910,6176686
53000064,507910,6176686
53000065,507910,6176686
53000066,507910,6176686
53000067,507910,6176686
53000068,507910,6176686
53000069,507910,6176686
53000070,507910,6176686
53000071,507910,6176686
53000072,507910,6176686
53000073,719792,6179990
53000074,507910,6176686
53000075,507910,6176686
53000076,507910,6176686
53000077,507910,6176686
53000078,507910,6176686
53000079,507910,6176686
53000080,723719,6176181
53000081,724214,6177260
53000082,723176,6180953
53000083,699102,6161659
53000084,698384,6162054
53000087,721775,6183717
53000088,720074,6179398
53000089,507910,6176686
53000090,725525,6173003
53000092,710513,6170909
53000097,710468,6170801
53000104,712638,6177019
53000105,710694,6171579
53000106,710694,6171579
53000107,723046,6164404
53000109,715733,6168529
53000110,715013,6168533
53000111,714322,6168471
53000112,712702,6167074
53000113,712148,6166689
53000114,711158,6175713
53000115,706717,6173481
53000116,721436,6184162
53000117,724235,6164676
53000118,721176,6168349
53000119,705382,6173335
53000120,720689,6183468
53000121,714690,6178495
53000122,507910,6176686
53000124,723912,6176840
53000125,721885,6183535
53000126,724841,6178037
53000128,721885,6183535
53000130,507910,6176686
53000131,507910,6176686
53000132,507910,6176686
53000133,507910,6176686
53000134,702477,6160382
53000136,721205,6171974
53000137,507910,6176686
53000138,716430,6168450
53000139,716430,6168450
53000140,715733,6168529
53000141,715733,6168529
53000142,715013,6168533
53000143,715013,6168533
53000144,721176,6168349
53000145,721176,6168349
53000146,722991,6180989
53000147,722991,6180989
53000148,720074,6179398
53000149,507910,6176686
53000150,507910,6176686
53000151,705382,6173335
53000152,707171,6178508
53000153,707171,6178508
53000155,710152,6175170
53000156,696126,6151931
53000157,696126,6151931
53000158,723693,6175734
53000159,723693,6175734
53000160,507910,6176686
53000161,725045,6177409
53000166,723946,6180938
53000168,720227,6178254
53000169,720227,6178254
53000170,723912,6176840
53000171,724841,6178037
53000172,710513,6170909
53000173,721425,6184150
53000174,703888,6170998
53000175,703888,6170998
53000176,706580,6170385
53000177,706580,6170385
53000178,710694,6171579
53000179,702477,6160382
53000180,714322,6168471
53000181,712148,6166689
53000182,712702,6167074
53000183,724159,6176385
53000184,724052,6180093
53000185,507910,6176686
53000186,507910,6176686
53000187,507910,6176686
53000188,507910,6176686
53000189,507910,6176686
53000190,723690,6176091
53000191,724235,6177326
53000192,724052,6180093
53000193,715394,6173822
53000194,507910,6176686
53000195,507910,6176686
53000254,725532,6173045
53000255,726113,6177661
53000256,726113,6177661
53000372,723690,6176091
53000373,724235,6177326
53000374,721205,6171974
53000375,723946,6180938
53000376,720227,6178254
53000377,724159,6176385
53000378,724052,6180093
53000392,716092,6168461
53000393,716377,6168525
53000394,716690,6168513
53000395,723684,6175772
53000396,723615,6175569
53000397,723704,6175906
53000398,721846,6183649
53000399,721891,6183362
53000400,721921,6182984
53000401,714823,6168567
53000402,715013,6168533
53000403,715119,6168564
53000404,715577,6172113
53000405,723046,6164404
53000406,710826,6171058
53000407,710415,6170834
53000408,710721,6170848
53000409,736262,6173263
53000410,735931,6174826
53000411,735931,6174826
53000412,735973,6175134
53000413,735973,6175134
53000414,507910,6176686
53000415,507910,6176686
53000416,736694,6175723
53000417,507910,6176686
53000418,737366,6172191
53000419,507910,6176686
53000420,507910,6176686
53000421,507910,6176686
53000422,735235,6171821
53000423,507910,6176686
53000424,507910,6176686
53000425,507910,6176686
53000426,737635,6170712
53000427,507910,6176686
53000428,507910,6176686
53000429,507910,6176686
53000430,736442,6175496
